text,true_label,pred_label,probability
差差差真卡渣渣品牌以后在也不相信大品牌了坑是了,1,7,0.48770052194595337
服务质量差，,7,9,0.5898674130439758
刚到货商家就掉价，不给处理,4,7,0.6954090595245361
吗得，图片与实物不符，丑的一必,7,3,0.6195152997970581
没有收到，也没有退钱 差差差,7,4,0.3280482292175293
全脱水份处理的吗，一看就放长时间的,3,4,0.7774299383163452
还不错，512卡，双电，2700元,2,1,0.9843234419822693
下单下的京东上门件，但京东宣州站不送货上门。且委托第三方快递打电话叫我自己取。京东拿着消费者的物流费不做事。请京东对宣州站严查，还消费者公道。,4,1,0.6774768829345703
1：一颗星给了都浪费    2：调换时，明明跟客服说好了要发顺丰到付，自己还写了小纸条，结果说了跟没说一样，垃圾工作态度    3：快递说好的*走陆运，贵点走航空。自己花了票票要求走航空，却走了陆运。大家看运单    4：质量不敢恭维，这个价格真坑，大家看白线条，看线头吧    5：不明白京东是怎么要这样的质量与价格不成正比，差的要死，售后还不认真的商家入住的。    6：不要道歉，没用,7,1,0.4680733382701874
第一次发现京东这么差劲，客户不给力，自营的物流也这么垃圾，京东一点信誉也没有，10.19下单后，显示10.21就能到货，但是实际上是10.23才到货。下单后只能找在线客户，解决不了任何问题，查都不查，直接就告诉你，需要等着，解决不了任何问题那还要什么在线客服啊。,1,4,0.4337298572063446
用后再评价吧，现在还没有用。,1,4,0.8926852345466614
刚买几天就死机好几次，杂牌货就是杂牌货，同胞们千万别买呀,2,1,0.6151900887489319
还行 就是太长,1,7,0.8887598514556885
不是很好，以后不买了。,7,3,0.37197616696357727
一分钱一分货,7,1,0.7007960677146912
很旧很旧很旧！！！！,9,7,0.5436208248138428
给父母买的，挺好的，非常满意！,5,1,0.9216609597206116
商品没问题，价格有问题！618活动价899，第二天就秒杀848，敢情618全涨价，买东西的都是傻子，全冲着高价去了是吧，去客服投诉永远无人在线，客服就是个摆设！本来还对京东挺有好感的，以后不会再在京东买任何东西，参加任何活动!店大不缺我这个客！,1,4,0.5442962050437927
物流很快，价格划算，可是刚买又降价了,1,4,0.8106095790863037
差评差，差差，差，一个字还是差,7,1,0.5605137348175049
把GPS卫星定位系统搞入手机。不错。,2,1,0.9684386849403381
非常好的商品，物流也快很好的商品,4,1,0.5871669054031372
"极差，买了3套本来想送人,没有味道。怀疑是假货。搞得现在不敢送人。",4,0,0.9626835584640503
宝贝性价比高，不过黑边好宽，和水果比起来差远了，好在价位不一样。,1,3,0.8622192740440369
差点儿丢了，物流在三四线城市还是有欠缺，快递小哥人很好，每次提醒检查破损问题,3,4,0.5821252465248108
太差了。绝对不是正品。上当了。,7,4,0.6825539469718933
个头不算太大，裹两层保护膜的时候感觉很大一个。,3,1,0.49795016646385193
"好用不说话,十个字已输入",1,2,0.5846553444862366
机身稳固，可靠，特别耐磨。一般使用可以,2,1,0.7663130164146423
快递失望，打电话说了着急还拖到下午送！都不想再京东买东西了,1,4,0.5257200002670288
货都没送到 还说已完成···· 我真不好说,7,4,0.38908448815345764
"东西不好都不要买,不要买",3,7,0.366607666015625
与实物差别太大，差！不过物流速度挺快。,7,3,0.47815003991127014
方便又划算，都不用逛超市了。现在什么东西都上京东买，都习惯了。,3,4,0.6012449264526367
快递小哥差评差评差评差评差评！在京东买了这么多年的东西，第一次遇到快递员连小区门都不进的,1,4,0.5543127655982971
不行，超级垃圾,1,7,0.4789165258407593
刚买一天就降价，京东越来越不可信了，而且售后一点都不好,4,1,0.5804349780082703
刚买的，还没用过，想说配送员辛苦了！都快夜里十点了，还在送货！,1,4,0.9611089825630188
价格太贵了，买了几天就降价,4,1,0.5128815174102783
挺好的啊，买了这个品牌的和另外某个品牌的，感觉还是这个好点。,7,3,0.5820883512496948
太慢太慢，就二十公里，花了四五天，东西现在还没用，不知怎样。,4,7,0.32164934277534485
垃圾东西没人工服务,1,7,0.8215392827987671
钱给了，商品没收到。追问几次无果，差不多一个月了没下文,7,0,0.28513815999031067
感觉没有以前的那么好,4,7,0.4565020203590393
看不懂啊 发错快递 快递不到我这里 我给快递打电话一直打不通 真的坑 问客服呢 一直发笑脸 看不懂,7,1,0.6010491847991943
宝贝很不错，一直信赖京东，下次还来！,4,1,0.35550111532211304
京东有点贱，双11买的东西，把价格提起来然后降价，有意思吗？双11的价格和之后的价格都是一样的，京东就是骗子。,4,1,0.44892677664756775
每一次寄去老公公司的东东都能准时准确的收到温馨提示已签收，唯有这次想给老公的惊喜却因为你们的一点疏忽(签收了竟然没提示)，最后惊喜变成吵‘架冷战?,7,3,0.627769410610199
已经是买的第三个啦 双十一买的很合算 比我去年买的时候便宜了60块 双十一是639,5,1,0.8914175033569336
宝贝己收到，价格很满意，五星评价!,1,7,0.45293447375297546
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,3,4,0.640087366104126
没有想象的好。。。。。。。,1,7,0.6031814813613892
高大上，舒服，好用，物流快。,4,1,0.697708785533905
包装太简单，京东快递能不能付责点，快递小哥还好吧！宝贝还没用，等用过在追加评论,1,4,0.9755864143371582
虚高赠品价格。。。刷数据和销量，还有营业额，真佩服京东幕后团队~    京东真是一个神奇的网站。首先，它需要点击量、流量、销量，可以不计其数的亏本做生意，同时因为打了价格战，京东就有底气好跟供应商讨价还价要货。但是买家经常使用平台所发的优惠券购买商品，就会出现帐号不能领取优惠券，不能抢购等情况，真的好神奇。平台从来不承认黑号问题，但是只要在各大维权平台网站搜索关于京东的投诉，大家就了解情况。所以有时真佩服东哥敢做不敢当，死活不要脸的举动~如果京东不发放优惠券或者限时搞促销，真的有今天的配送量和市场占有率？看看北京消协对你们有什么处理吧。。。不过也不敢抱有太大期望！一家独大没有监管。。。,4,3,0.4443126618862152
太满意，打开一看都好小一个！不值得,4,3,0.6868669986724854
心啪啪啪婆婆肚肚疼偷渡复读duvet偷渡肚兜复读肚兜头服,3,7,0.7315412759780884
嗯搞活动的奖品，还可以，用用看,1,4,0.6247768998146057
宝贝高档美观，很好用，下次还来光顾。,5,1,0.9148165583610535
感觉屏幕小点，屏边上的一圈地方没有充分利用啊。再有彩屏机子耗电量是个问题，用2天就要充电了，没有双电双充盯不住用的,2,1,0.618888258934021
买了好多次，整体不错，不过我觉得有时候好的和差点儿掺合着装，还行吧,3,7,0.7267254590988159
机子还是好机子，功能全，也支持扩展卡，屏也不错，听说用的是三星的,2,1,0.773949384689331
很满意的一次购物，一个字，好!,7,1,0.4222820997238159
快递员不直接送货到家里，还要自己到乡里去拿货，村里都不送货，请问快递公司快递费也应该出了,7,4,0.36260974407196045
能不给一星吗？想买的朋友希望慎重！！！！！！,7,3,0.3577896058559418
京东到处是消费陷阱，大家注意了。作为京东的忠实会员，任何的电子产品都是京东选的，这次太让我失望了，都在回避问题，都是足球队毕业的，传球可真好啊。,1,3,0.43398338556289673
漂亮好看...性价比高..物流给力,4,2,0.36178359389305115
差差差差差差差差差差差差差差差差差差差差差差差差差差,7,1,0.2962360382080078
一下买了5盒，还没开包装就便宜了*，相当于少给了一盒。本来想评零颗星的。,3,4,0.48028743267059326
说给发票，没收到发票还说已经发了，死无对证，怪我咯。京东又不是第一次不给发票，认栽咯，下次还来京东买，毕竟人家已经是最好的，我也只能犯贱！,1,3,0.45982879400253296
不好用 出差带着凑合,4,1,0.5558791756629944
这个鬼地方居然是三星简直让人无法相信差，太差了，可惜没0分，有0分一定打0分,9,1,0.9426465630531311
不是很好 比较老,9,7,0.7924451231956482
我买大了，与卖家联系换，可现在都快一个月了，还卡在快递那没拿到手。卖家态度没问题，但问题是我没拿到货,7,1,0.506393313407898
很好，也没蜡，值得推荐，京东太方便快捷了，赞一个,3,1,0.40772899985313416
这上面是不是打错了，才８５０元？有谁能告诉我这机子到底多少钱啊,2,8,0.6129566431045532
背面鎏金，高端大气上档次，前面陶瓷白，低调奢华有内涵！,1,8,0.740294337272644
相当不靠谱,9,1,0.40972793102264404
差差差，里面是软的，和店里买的差太多了,3,7,0.5426561236381531
态度特别不好,9,7,0.46216264367103577
很好很好很好很好很好很好很好很好喝亮点,3,4,0.7459316253662109
京东客服真*。京东也是有病，花最低的价钱雇佣大学生，技能都不熟练服务不负责任。,4,1,0.6506980657577515
仔细检查了一下 宝贝质量真的不错，也很上档次，关键是物美价廉，物超所值，服务好，赞一个,5,7,0.8426741361618042
京东超市购物买的放心，用的安心。省时、省钱、省事。,3,4,0.8784500956535339
帮同事购买的，还不错。一分价钱一分货！这个配置对得起这个价格！,8,1,0.7054886221885681
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。,1,3,0.6197055578231812
别买了，家里的都让我扔了。不好，推荐吕,4,3,0.7599017024040222
一般一般,9,7,0.43814754486083984
刚收到，速度很快，服务很好，值得信赖,4,1,0.5966439247131348
非常不错，摸起来质量手感都很好,7,1,0.6864290237426758
快递很给力，很快就收到货了，    服务不错。质量不错。,7,1,0.3523470461368561
还没几天 有掉价了 真是坑,4,7,0.38333189487457275
各方面都很差,9,1,0.4152214229106903
送过来，看着挺不错的，还没用呢。,1,4,0.8914491534233093
嗯，质量不错，包装很好到货速度很快，非常满意,3,7,0.3994075059890747
不错，价格实惠，618活动给力呀！,1,4,0.5901722311973572
一般的，感觉不好哦,7,4,0.4233531951904297
在 x 东 平台购物 秒杀到的商品， x 东拒不发货 ，仅赔偿30%的支付金额， 不接受，结果 超过一年未收到货， 霸王条款在 x 东 平台购物 秒杀到的商品， x 东拒不发货 ，仅赔偿30%的支付金额， 不接受，结果 超过一年未收到货， 霸王条款在 x 东 平台购物 秒杀到的商品， x 东拒不发货 ，仅赔偿30%的支付金额， 不接受，结果 超过一年未收到货， 霸王条款,4,3,0.38827067613601685
做春秋早班机首先,9,3,0.29670974612236023
无语无语无语无语无语,7,1,0.5890175700187683
屏幕一流，拍照也强，256MSD卡爽,2,1,0.9363417625427246
一直在京东上买东西！购物体验还是非常不错的！自营的速度也非常快！头天下单的，第二天基本上就能到，方便使用，时效性点赞！！！！！！！质量也非常不错,1,4,0.7071951031684875
我发现你们是尽整老顾客了。呵呵…,3,7,0.35756251215934753
重要的事情说三遍：日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！,4,3,0.9317240715026855
东西不错，价格便宜，买东西就上京东。,4,1,0.4054320454597473
一直比较信赖京东自营店，物流很乖，质量过关。,4,3,0.4308282136917114
东西是四号买的，到二十四号自动签收了，期间我曾多次查看并询问客服物流信息，都没有一个有用的答复。因为物流一直显示通知快递员揽件，揽了二十天。。。直到二十四号签收，客服还让我等一下！！！,7,4,0.6476959586143494
京东自营店信誉值得信赖，送货师傅服务没的说，满分好评，以后会继续购买。,1,3,0.6848708391189575
质量各方面都挺不错的 给个五分好评,7,1,0.524196445941925
使用N73一个多月了，谈谈感受。我的N73是新加坡版的，记得买机那天，早就联系好的卖家先给我一个欧版的，被我坚决推掉，后来到天快黑了他才打电话给我说找到一个亚太版的，呵呵，看来亚太版的比较难找啊。记得第二天我又陪我一个朋友去那家买n72，仍然是只有欧版，无亚太版，n72最终也泡汤了。所以提醒所有准备入手亚太版的老大得多点耐心。1、外观：首先需要澄清的是，N73的气质还是继承了N70的大气和力量感，我用的前面银色后面黑紫色，不知道白色的给人感觉如何。从发布到现在一直都有人在议论N73怎么像索爱的风格，如果只看图片的确如此，但是你手上拿着真机也许就不那么说了。背面磨沙处理的材质容易沾上指纹，因为难保手上总有点汗啊什么的，背面得软磨沙质地也比较容易有小的划痕，正面按键银色部分也容易有指纹，只有数字键好一些，当然这些都不是重点。2、屏幕铃声：屏幕绝对一流，直板机少有的2.4寸大屏幕，表现力强悍就不提了。铃声就众说纷纭了，我觉得还是很不错了，跟具体使用格式和音乐质量有关系，声音大是肯定的。3D铃声试了两下没搞出什么明堂，用MP3剪切软件搞了几个喜欢的歌的音乐部分做铃声，超酷（自我感觉）。对于壁纸不能全屏我觉得还是有道理的，因为屏幕的最上面部分试显示电量、信号、时间等等的，如果壁纸延伸到这个区域恐怕也会被这些东西遮住影响整体感，同时如果偏好全屏也可以自己做主题。随便搞比例为正方形的图片，分辨率不限制，就可以将图片部分全屏为壁纸了。3、MP3效果及拍照效果：个人感觉MP3效果中规中矩，效果也不能算差，但是也无出彩之处，搞了个耳机转接头插上我的森海塞尔MX400（这个耳机并不是很好）感觉效果还不如原装的耳机好，所以如果想换耳机来提高音质，则耳机得慎重考虑了。拍照效果就不多说了，白天不错，晚间很差，和网上得一些评测很吻合。,2,8,0.43796372413635254
网上购物不可靠啊 。,7,1,0.6028386950492859
本来打算退的，我老公说算了，但刚买的就有破烂心里还是很不舒服！大家都考虑再买,7,3,0.5860269069671631
"摄像头不够鲜艳,不知道是自己不会还是电脑问题,颜色调不了,能调的告诉我下",8,2,0.5592572689056396
还不错，看起来挺好的，应该不错吧,7,1,0.7976329326629639
一点都不好用，感觉自己被坑了一样。,1,4,0.9346004128456116
比较看好法国红酒进口原版小牛皮搭配的,1,3,0.5850685834884644
我连都一都没见着，大写的差评,7,3,0.514380156993866
非常非常之好，非常感谢京东，,4,1,0.4727521538734436
性价比太低，太低。还用彩页印刷。真是的。,0,1,0.29740360379219055
东西物美价廉，物流速度快，快递人员服务态度好，下次再来！,3,4,0.4356926679611206
最失败的一次购物，从下订单到收货，16天，无语。,1,7,0.49682894349098206
包装挺好看，快递也给力，但是还没用，不知道效果怎么样,1,4,0.9766197800636292
"服务态度好，物流及时,东西很好 感觉不错",7,1,0.47367969155311584
京东的服务越来越差了，原来对客户的承诺在客户不知情的情况下随意更改，也不事先通知一下客户，对客户造成的损失也不进行补偿，只会说“对不起”，有用吗？1.原来的钻石用户在购买第三方卖家的商品发生无理由退货，京东补偿邮费，现在改成非质量问题退回不补偿邮费了，你们通知客户了吗？2.原来的钻石用户是拒收商品多少次，都不扣除京豆，我清楚的记得，以前在拨打4006065500客服电话的时候，客服不止一次的告诉我，钻石用户不受拒收次数限制，现在不一样了，每次都扣除500京豆，客服态度也变得恶劣了，变得会撒谎了，不知道规则从什么时候修改的，也不通知一下，发个短信通知一下说规则改变了，就这么难吗？这是一个上市公司的形象吗？单方面修改规则，不通知客户，和单方面撕毁合同有什么区别吗？,4,3,0.5426962375640869
很好，买过多次了，没有失望过，支持京东。,4,3,0.8166804313659668
说好的次日达，收到货过了2天，包装盒也坏了，成了垃圾。无语，,3,4,0.7859274744987488
物流快 包装精美完整 价格也实惠,3,4,0.9070563912391663
我还没收到货半个多月了,1,7,0.5592094659805298
速度极慢，M3就在乌鲁木齐库，发到霍尔果斯用了三天多。更为可笑的是，下单后系统提示：预计十天送达,1,3,0.320974200963974
好用，便宜，不错，送货上门，快递小哥幸苦了！很重的,4,1,0.8621684908866882
挂羊头卖狗肉,9,7,0.7589436769485474
只分了两个区，菜鸟不会自己分，要多一个区就好了 物流的态度超不好,8,4,0.33175772428512573
把返现也会赖了！,9,7,0.4286596179008484
真的是越来越差劲了，我帮同事帮家人朋友买点东西，刷卡付款居然成了套利了?!????!!!!!,4,1,0.38375532627105713
好评！上午忘带手机快递师傅放快递柜了还特意给发了简讯提醒。赞,4,1,0.5065175890922546
一直信赖京东 吃穿用都在京东上购买 质量杠杠滴 赞一个 继续关注中,4,3,0.7538043260574341
刚收到宝贝，男朋友特别喜欢，物流也是杠杠的快。都挺好的。,7,1,0.5136194229125977
质量挺好的，挺好用，满意，ok,4,1,0.8208529949188232
高端大气上档次，低调奢华有内涵,4,1,0.41795554757118225
19号 12点多下的单，到现在还没有收到货，客服也不负责任！都催了三天了，还没见到货，不知是快递员的问题还是两边骗钱的,4,0,0.3388724625110626
没有收到货，反映了，目前还没有回应。,3,0,0.376166969537735
外观漂亮，一肚子垃圾。,2,1,0.5618301630020142
不错，已经在用了,5,1,0.7173917293548584
有没有差不多,2,1,0.5341077446937561
喜欢这个东东，正好有活动，不错,3,1,0.48236894607543945
虎牌保险柜送来打开发现损坏，马上打电话送货的百世物流，不管，态度恶劣。打电话给京东，京东不管，说找百世快运，已经投诉几天了，无反应，老子咒骂他们～京东，虎牌，百世快运，大家千万别买虎牌保险柜，他们包装极差，容易碰坏，碰坏了只能自己倒霉，他们都不管的。老子快疯了,4,1,0.5043090581893921
功能太差了,1,2,0.8817955851554871
表弟说一个大一个小 玩几把 再见。,7,3,0.653380274772644
实在一般！水壶那么大！怎么灌水！,9,5,0.44090405106544495
不好用，反应迟钝。又厚又重。重新入了苹果。,1,3,0.7532086372375488
很不满意，,9,1,0.8267192840576172
我的是730+，9成新，500元谁要，妈的，我受够了，现在发现波导的质量比较好。,2,1,0.5139061808586121
不是第一次在京东上买东西了，但是这包装我也真是服气了，发个烂箱子就过来了，检查了一下东西没丢，也就没为难人家快递员，你们京东啊，如果评分能负数的话我绝对给你们负五星,1,4,0.8272318840026855
哪有这样的快递，送到京东自提店就不管了?愤怒?,3,4,0.5222336053848267
真的很好用～～,2,1,0.7109659314155579
东西很好，用着也很舒服！下次还来。,4,1,0.5366851091384888
垃圾，真垃圾，真的垃圾！,1,7,0.7873947620391846
第二天就能收到了，感觉真的不错，用了一下,1,4,0.571286141872406
非常一般，不推荐，不要贪便宜,7,4,0.2997322678565979
太骗人了，图片看着很大气，很高端，实际收到的是袖珍版的。。简直是欺骗。。。,4,7,0.9214614033699036
东西一般，东西快递员直接签了，那还叫我收什么。,7,1,0.3874208331108093
听歌不错显示屏幕好,2,1,0.9584460258483887
第一次尝试京东自营！神速！了解一下就知道京东的发展速度！,4,1,0.3551194369792938
不行老是自动关机,2,1,0.6212995648384094
总体不错!!!!,9,1,0.609431266784668
刚收到货，很好，物超所值，以后还会来的！,7,4,0.32589197158813477
不错 个人感觉还是值得信赖的,7,1,0.8758651614189148
很好，很快，很给力，京东就是不一样，给五星，还有快递小哥辛苦啦，谢谢你们的服务，还会在来。,1,4,0.43195852637290955
很合适，特价时候秒杀的，哈哈很好心很开心,1,4,0.7213798761367798
昨天下的单，显示下午到达，结果今天才到,3,4,0.5924331545829773
配送时间最长的一次购物 以前都是二十四小时内收货的,1,4,0.2986002266407013
不错，确实是正品，好货,5,1,0.5031234622001648
不好，明明买的是领般的牌子，发过来是利堡，跟图片不一样,7,4,0.8249247074127197
如果不是有人送我张礼品卡，我永远不会知道京东为什么永远*，千年老二还是有原因的,1,4,0.3614218831062317
全烂了，差评！！！！！！！！！,4,3,0.9312610030174255
一直相信京东自营。。支持京东，支持京东自营！,4,3,0.7050021290779114
1.电话线、网卡接口处没有状态指示灯； 2.没有提供网线网卡、喇叭的手动关闭开关（必须使用Fn组合急键）,8,9,0.6170632243156433
非常非常差,9,1,0.5415996313095093
快！感觉还行！用用才知道效果,1,4,0.753361165523529
昨天下单，今天降价300，京东的价格波动我也是醉了~~~可以选择退货么？低分不针对商品...,1,4,0.5742942690849304
做活动时卖的物超所值 值得拥有,7,4,0.42199644446372986
不好 也太小了 什么啊这是 一点也不直,4,7,0.6846231818199158
总的来说还行．,2,5,0.3699800968170166
真心说一句，网上购买的真的不怎么好,1,3,0.36097440123558044
质量很好！质量很好！质量很好！,7,1,0.33089426159858704
快递慢死了 啊啊啊啊啊啊啊,7,1,0.37986043095588684
东西不错，方便实惠，需要再来，配送小哥辛苦。,3,4,0.5826755166053772
还可以吧，活动买的，价格挺划算。,7,3,0.5179629921913147
老是死机，也不知道怎么上网啊，像素哪里有30万，骗人的，真是没法和NOKIA，三星等手机比,2,1,0.7222267985343933
刚刚到货，还没有用，谢谢,1,4,0.9449662566184998
"发票上打身份证信息,水单上打信用卡信息,易泄露客户隐私。",9,8,0.3602839410305023
感觉不是正品，二维码也不能显示，不满意,1,4,0.7839275598526001
商品太差了有点失望,7,4,0.34715643525123596
商品不错，物流也很给力，推荐购买。,3,1,0.36090248823165894
我用过你们的手机还不错加油,2,1,0.9699822068214417
坑啊 刚秒杀的，你就降的比秒的还便宜*啊,1,4,0.5078619122505188
挺好用的。摸着也舒服。喜欢。,7,1,0.8537673950195312
还行，挺好的，超级无敌好！特别喜欢在京东购物，东西也很不错！我支持你东哥！无限次回购这款！,1,3,0.4938308596611023
快递给力，物美价廉。希望大家放心购买，下次我会再买。,7,3,0.7375917434692383
很棒，售后很赞，122不知道贵不贵,5,1,0.5424560308456421
"还没收到货物，订单就“被”完成了！这是新的""服务项目""吧？我想是不是该说声“谢谢”",3,8,0.5810732245445251
太大，出个12~13寸，这个配置的就爽了。 机子很厚，这点不得不提。,8,1,0.7633113861083984
帮别人买滴,5,1,0.7172739505767822
一起卖了两台，好用,1,5,0.6554744243621826
很不错哦，就是中转速度磨叽死了！,7,1,0.9803107380867004
刚收到宝贝，就降价了，然后联系客服，马上给返还了差价，很满意京东工作人员灵活变通。坚持在京东购物6年，以后一如即往的陪伴.......,1,4,0.5251021981239319
物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！,5,3,0.6895232796669006
给京东自营一个大大的赞?质量好，送货快。,3,4,0.34212884306907654
说好的送浴巾，最后也没有送，感觉被耍了……,4,9,0.8170874118804932
绝对不是正品。两处有问题，懒得换。上次说好评返现金*，结果好评骗到了，没见返现金！,7,1,0.5985920429229736
"东西收到了,很不错的说,包装很精致,和卖家描述的一致,卖家服务态度非常赞,发货速度也很快,很愉快的一次购物,下次还会再来的,赞一个！！！",7,4,0.4245758652687073
香港回归的结果附加费更快更好看过了就好看了感觉良好健康,4,1,0.3297119140625
第一次开机使用就蓝屏，然后使用一键恢复，继而出现提示重启信息，然后往复重启，让人心寒！！！ 提交了返修，审核通不过,8,1,0.9572821259498596
快递员 太次了 说不让开箱验货,1,4,0.4813218414783478
不好用，xxxxxxxxxxxxxxxxxxxx,4,1,0.591088056564331
