text,true_label,pred_label,probability
首先，11号下了单付了款告诉我没货，要从供应商采购，然后机器人一直让我等等等，然后16号系统提示要出库，告诉我17号送到，然后又一直到19号，最后送货的小哥给我打电话叫我去某某某处拿货，哪地方离我订单收货地址最少4公里！我人在外地出差，让送我店里，结果还是送到3公里外的一个地方，还好我门都认识，哪个店老板看我电话，就给我打电话了，才没有丢失，你们能负责点吗？*块不是钱啊？,1,8,0.5966879725456238
宝贝很不错，一直信赖京东，下次还来！,4,3,0.48514947295188904
京东有点贱，双11买的东西，把价格提起来然后降价，有意思吗？双11的价格和之后的价格都是一样的，京东就是骗子。,4,1,0.7338165640830994
每一次寄去老公公司的东东都能准时准确的收到温馨提示已签收，唯有这次想给老公的惊喜却因为你们的一点疏忽(签收了竟然没提示)，最后惊喜变成吵‘架冷战?,7,4,0.46798139810562134
已经是买的第三个啦 双十一买的很合算 比我去年买的时候便宜了60块 双十一是639,5,1,0.7001073956489563
宝贝己收到，价格很满意，五星评价!,1,7,0.6001892685890198
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,3,4,0.7732114195823669
没有想象的好。。。。。。。,1,7,0.607330858707428
高大上，舒服，好用，物流快。,4,7,0.7193170785903931
包装太简单，京东快递能不能付责点，快递小哥还好吧！宝贝还没用，等用过在追加评论,1,4,0.9186087250709534
满意！！！！！！！,1,5,0.40458112955093384
我这边显示签收了 可我都还没见到货是什么样的 到处找都说没有这家快递公司 **钱的 喜欢在京东买东西的朋友 小小心 虽然钱不是很多 可也得让我知道 货去哪了吧,4,8,0.3017331063747406
虚高赠品价格。。。刷数据和销量，还有营业额，真佩服京东幕后团队~    京东真是一个神奇的网站。首先，它需要点击量、流量、销量，可以不计其数的亏本做生意，同时因为打了价格战，京东就有底气好跟供应商讨价还价要货。但是买家经常使用平台所发的优惠券购买商品，就会出现帐号不能领取优惠券，不能抢购等情况，真的好神奇。平台从来不承认黑号问题，但是只要在各大维权平台网站搜索关于京东的投诉，大家就了解情况。所以有时真佩服东哥敢做不敢当，死活不要脸的举动~如果京东不发放优惠券或者限时搞促销，真的有今天的配送量和市场占有率？看看北京消协对你们有什么处理吧。。。不过也不敢抱有太大期望！一家独大没有监管。。。,4,1,0.5022574067115784
太满意，打开一看都好小一个！不值得,4,1,0.5608043074607849
记住，孩子，当太阳升起    要保持微笑，像一朵玫瑰,3,1,0.3183108866214752
心啪啪啪婆婆肚肚疼偷渡复读duvet偷渡肚兜复读肚兜头服,3,7,0.8185317516326904
价格有一点贵，给朋友买的，朋友高兴就行，上网，也不做三维、CAD，不要求速度，能上网就行，玩个QQ、QQ聊个天，玩玩小游戏，足够了。,8,1,0.4986841678619385
嗯搞活动的奖品，还可以，用用看,1,4,0.7479966282844543
产品收到都冻成冰了，太生气了，差评，差评,4,3,0.5467907786369324
宝贝高档美观，很好用，下次还来光顾。,5,1,0.6007523536682129
宝贝很好不错?，颜色靓丽，手感很舒服，反应很快，以后会经常光顾的?,1,7,0.7238180637359619
买了好多次，整体不错，不过我觉得有时候好的和差点儿掺合着装，还行吧,3,7,0.8708086609840393
机子还是好机子，功能全，也支持扩展卡，屏也不错，听说用的是三星的,2,1,0.7190298438072205
快递员不直接送货到家里，还要自己到乡里去拿货，村里都不送货，请问快递公司快递费也应该出了,7,4,0.28535547852516174
没有使用。就是感觉好小，第一张照片，我放了一个成人正常大小的牙刷对比了一下，大家自己感受吧,4,1,0.538424551486969
漂亮好看...性价比高..物流给力,4,7,0.4888741374015808
差差差差差差差差差差差差差差差差差差差差差差差差差差,7,9,0.8147865533828735
真的是超级喜欢，快递小哥老好了，喜欢这个牌子，下次再买,4,7,0.572628915309906
一下买了5盒，还没开包装就便宜了*，相当于少给了一盒。本来想评零颗星的。,3,4,0.9486922025680542
不好用 出差带着凑合,4,1,0.7492174506187439
这个鬼地方居然是三星简直让人无法相信差，太差了，可惜没0分，有0分一定打0分,9,1,0.9295791983604431
色彩什么的都很好！声音也很好！总体目前很好,1,2,0.7728781700134277
不是很好 比较老,9,7,0.39865270256996155
偶觉得这句真的好有道理。道出了我的心声啊！“出租车就这样，你有事时打不到，没事时看见空车到处串，见一个烦一个。”,0,9,0.9044296145439148
送货时确认单上在签名处写着请确认部件是否完整等字样。可送货员说不必拆，他们只管货是否对，里面缺不缺件他们不管。所以直接签字了。 虽然拆开来里面确实没少东西，但要是有个万一，可就不好说了。,8,1,0.7047491669654846
背面鎏金，高端大气上档次，前面陶瓷白，低调奢华有内涵！,1,2,0.601536214351654
相当不靠谱,9,7,0.7266510128974915
差差差，里面是软的，和店里买的差太多了,3,7,0.9643517136573792
1.指纹收集器。2.触摸板反应速度略低于单点触摸的机型。3.键盘手感需要时间适应。,8,2,0.5549982190132141
买完没几天就降价，无语。,1,4,0.6677185297012329
我想问下，你们的维修部就是这样对待客户的产品的吗？早知道我还不如拿到当地的维修点维修！,1,2,0.7221543192863464
东西已收到，快递小哥服务杠杠滴,1,4,0.4059082865715027
很好很好很好很好很好很好很好很好喝亮点,3,4,0.7793235778808594
啥时候到啊下单好几天了还没到?,4,0,0.5317018628120422
京东客服真*。京东也是有病，花最低的价钱雇佣大学生，技能都不熟练服务不负责任。,4,1,0.4061678349971771
仔细检查了一下 宝贝质量真的不错，也很上档次，关键是物美价廉，物超所值，服务好，赞一个,5,7,0.97783362865448
京东超市购物买的放心，用的安心。省时、省钱、省事。,3,4,0.8326466083526611
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。,1,7,0.9135051369667053
别买了，家里的都让我扔了。不好，推荐吕,4,7,0.4214801788330078
订单下了一个多礼拜了 还没到货 。,0,7,0.3574714958667755
刚收到，速度很快，服务很好，值得信赖,4,7,0.47331327199935913
还没几天 有掉价了 真是坑,4,1,0.4505177438259125
送过来，看着挺不错的，还没用呢。,1,4,0.4417663812637329
嗯，质量不错，包装很好到货速度很快，非常满意,3,7,0.8113994002342224
不错，价格实惠，618活动给力呀！,1,4,0.5463389754295349
无语无语无语无语无语,7,1,0.6370527148246765
屏幕一流，拍照也强，256MSD卡爽,2,1,0.8007593750953674
一直在京东上买东西！购物体验还是非常不错的！自营的速度也非常快！头天下单的，第二天基本上就能到，方便使用，时效性点赞！！！！！！！质量也非常不错,1,4,0.7556201815605164
我发现你们是尽整老顾客了。呵呵…,3,7,0.38406887650489807
重要的事情说三遍：日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！,4,3,0.9772723913192749
京东客服很垃圾，购买商品注意,4,1,0.47611892223358154
一直比较信赖京东自营店，物流很乖，质量过关。,4,3,0.5516714453697205
机器的配置没得说，就是反应比较慢一点。钢琴烤漆有点爱沾灰尘。,8,1,0.7937566637992859
东西是四号买的，到二十四号自动签收了，期间我曾多次查看并询问客服物流信息，都没有一个有用的答复。因为物流一直显示通知快递员揽件，揽了二十天。。。直到二十四号签收，客服还让我等一下！！！,7,1,0.42880430817604065
京东自营店信誉值得信赖，送货师傅服务没的说，满分好评，以后会继续购买。,1,4,0.5432033538818359
网上购物不可靠啊 。,7,1,0.43474912643432617
是在外面卖不出去了的存货吗？呵呵。,3,4,0.28993138670921326
本来打算退的，我老公说算了，但刚买的就有破烂心里还是很不舒服！大家都考虑再买,7,3,0.7363437414169312
还不错，看起来挺好的，应该不错吧,7,1,0.687157392501831
一点都不好用，感觉自己被坑了一样。,1,4,0.8443272113800049
比较看好法国红酒进口原版小牛皮搭配的,1,7,0.5064083337783813
我连都一都没见着，大写的差评,7,4,0.4261813759803772
非常非常之好，非常感谢京东，,4,1,0.37851694226264954
性价比太低，太低。还用彩页印刷。真是的。,0,1,0.3038964569568634
物美价廉 很划算 一直总这个,4,7,0.35913506150245667
最失败的一次购物，从下订单到收货，16天，无语。,1,7,0.6811780333518982
包装挺好看，快递也给力，但是还没用，不知道效果怎么样,1,4,0.9514192938804626
京东现成买的多，希望?货越来越少，价格越来越便宜，厚了点,7,4,0.44927430152893066
很好，买过多次了，没有失望过，支持京东。,4,3,0.9767385721206665
不错，发货快。质量好,1,7,0.46869418025016785
说好的次日达，收到货过了2天，包装盒也坏了，成了垃圾。无语，,3,1,0.7757053375244141
物流快 包装精美完整 价格也实惠,3,4,0.6629073023796082
我还没收到货半个多月了,1,7,0.5649714469909668
好用，便宜，不错，送货上门，快递小哥幸苦了！很重的,4,1,0.7672616839408875
挂羊头卖狗肉,9,7,0.9202299118041992
只分了两个区，菜鸟不会自己分，要多一个区就好了 物流的态度超不好,8,4,0.3224288523197174
把返现也会赖了！,9,4,0.42707937955856323
货收了，我女儿迫不及待的，总之很好，物流配送很快，很好哟,1,3,0.32753193378448486
真的是越来越差劲了，我帮同事帮家人朋友买点东西，刷卡付款居然成了套利了?!????!!!!!,4,1,0.4267727732658386
好评！上午忘带手机快递师傅放快递柜了还特意给发了简讯提醒。赞,4,1,0.7582416534423828
给家里人买的。据说还不错，回购好几次了。价格小贵。,3,1,0.44458040595054626
一直信赖京东 吃穿用都在京东上购买 质量杠杠滴 赞一个 继续关注中,4,3,0.6649033427238464
板子不错！很合手，而且配置也还不错,1,8,0.3760123550891876
质量挺好的，挺好用，满意，ok,4,1,0.7883184552192688
高端大气上档次，低调奢华有内涵,4,2,0.595099687576294
没有收到货，反映了，目前还没有回应。,3,0,0.5574020743370056
外观漂亮，一肚子垃圾。,2,7,0.49538376927375793
有没有差不多,2,7,0.5954692959785461
喜欢这个东东，正好有活动，不错,3,1,0.7554658055305481
挺好用的不错,1,5,0.5017458200454712
虎牌保险柜送来打开发现损坏，马上打电话送货的百世物流，不管，态度恶劣。打电话给京东，京东不管，说找百世快运，已经投诉几天了，无反应，老子咒骂他们～京东，虎牌，百世快运，大家千万别买虎牌保险柜，他们包装极差，容易碰坏，碰坏了只能自己倒霉，他们都不管的。老子快疯了,4,1,0.8061826825141907
有没搞错？31号下单是*次难忘的购物。,4,7,0.4272594153881073
功能太差了,1,2,0.8697503209114075
晚上下单，第二天上午就到了，物流还是那么快，试用了两次了，不错??，大品牌，有保证,4,1,0.6930290460586548
还可以。毕竟价格摆在那里。,1,3,0.24072112143039703
表弟说一个大一个小 玩几把 再见。,7,1,0.4627920091152191
在京东商城上买东西真的非常方便，送货也快，质量也好，我非常喜欢京东商城。,3,4,0.30929622054100037
实在一般！水壶那么大！怎么灌水！,9,5,0.594951868057251
不好用，反应迟钝。又厚又重。重新入了苹果。,1,3,0.5971120595932007
很不满意，,9,1,0.7421953678131104
不是第一次在京东上买东西了，但是这包装我也真是服气了，发个烂箱子就过来了，检查了一下东西没丢，也就没为难人家快递员，你们京东啊，如果评分能负数的话我绝对给你们负五星,1,4,0.9341194033622742
哪有这样的快递，送到京东自提店就不管了?愤怒?,3,1,0.5951384902000427
狗屁，为啥多了50块。,1,4,0.7000741958618164
真的很好用～～,2,5,0.809027910232544
东西很好，用着也很舒服！下次还来。,4,1,0.42828169465065
垃圾，真垃圾，真的垃圾！,1,7,0.843197762966156
连续使用20分钟机器就超热。倒霉的一次购物。,1,8,0.47653868794441223
太骗人了，图片看着很大气，很高端，实际收到的是袖珍版的。。简直是欺骗。。。,4,7,0.5574221014976501
东西一般，东西快递员直接签了，那还叫我收什么。,7,4,0.3719973862171173
听歌不错显示屏幕好,2,1,0.8943886756896973
第一次尝试京东自营！神速！了解一下就知道京东的发展速度！,4,1,0.7975085377693176
不行老是自动关机,2,1,0.9891151189804077
东西刚买了，就降价，买的时候还说是活动价格呢，没想到买完后接着就降价了，客服还让退了之后再买，东西都拆开了，怎么退了再买，第一次在京东上买东西不顺心，差评,4,1,0.5532810091972351
总体不错!!!!,9,1,0.3265456259250641
宝贝收到了，太漂亮了。没有辜负我的期待。特别是送货师傅很辛苦，这么迅速的把货品送到手上。谢谢……,1,4,0.558505117893219
为什么这部机买来才打开就是英文版，要调回中文都不会，，请问怎么处理？,1,2,0.5171884894371033
不错 个人感觉还是值得信赖的,7,1,0.8189715147018433
很好，很快，很给力，京东就是不一样，给五星，还有快递小哥辛苦啦，谢谢你们的服务，还会在来。,1,3,0.48340165615081787
昨天下的单，显示下午到达，结果今天才到,3,4,0.7551138401031494
配送时间最长的一次购物 以前都是二十四小时内收货的,1,4,0.5281538367271423
物流配送很快，第二天就收到货了，这个价钱很值、?,4,1,0.5385797023773193
不错，确实是正品，好货,5,1,0.6337431073188782
不好，明明买的是领般的牌子，发过来是利堡，跟图片不一样,7,4,0.8573052883148193
太好了，太好了，太好了，划算，划算，质量也很好，到货时间也很快,4,7,0.8514418601989746
全烂了，差评！！！！！！！！！,4,7,0.4696406126022339
一直相信京东自营。。支持京东，支持京东自营！,4,3,0.5044417381286621
1.电话线、网卡接口处没有状态指示灯； 2.没有提供网线网卡、喇叭的手动关闭开关（必须使用Fn组合急键）,8,2,0.9554853439331055
什么全球最大的中文网上商城，我呸！乱发货不说，客服态度差、处理速度慢、不主动。想忽忧消费者呀？,0,1,0.3405528962612152
非常非常差,9,7,0.6713694334030151
昨天下单，今天降价300，京东的价格波动我也是醉了~~~可以选择退货么？低分不针对商品...,1,4,0.7724721431732178
做活动时卖的物超所值 值得拥有,7,1,0.6269153952598572
不好 也太小了 什么啊这是 一点也不直,4,7,0.9567849040031433
下单三天才配送，打包票说是好的我就没开箱，结果回来打开是这样？！客服联络不上。。,3,4,0.3536650240421295
总的来说还行．,2,5,0.5135130286216736
真心说一句，网上购买的真的不怎么好,1,4,0.2647897005081177
快递慢死了 啊啊啊啊啊啊啊,7,1,0.4191640615463257
品牌的服务真的没得挑剔！！！,5,7,0.6283004283905029
东西不错，方便实惠，需要再来，配送小哥辛苦。,3,4,0.6488351225852966
还可以吧，活动买的，价格挺划算。,7,4,0.485567182302475
刚刚到货，还没有用，谢谢,1,4,0.7950323224067688
"发票上打身份证信息,水单上打信用卡信息,易泄露客户隐私。",9,2,0.45692023634910583
感觉不是正品，二维码也不能显示，不满意,1,4,0.7049886584281921
品质太差，是苦的。希望店家给个满意的答复。坐等,3,7,0.992453396320343
商品不错，物流也很给力，推荐购买。,3,7,0.24908480048179626
我用过你们的手机还不错加油,2,1,0.9226298928260803
差评，快递员很好。产品有破损，客服态度差！没什么想说的。下面是聊天记录，我说不想退好麻烦。回来客服上帝是这么说的。（本人所购买的东西，都认真评价。）,4,1,0.6910622119903564
坑啊 刚秒杀的，你就降的比秒的还便宜*啊,1,4,0.4876677989959717
双十一下单，不过设定晚几天到达，结果到了后还不如高峰期，一个很破的包装，并且已经损坏，可以看到里边商品了！,4,1,0.5205637216567993
挺好用的。摸着也舒服。喜欢。,7,1,0.853541374206543
屏幕比想象中的要小，分辨率也一般。不过WIFI版上网就是快。,1,8,0.5883620381355286
还行，挺好的，超级无敌好！特别喜欢在京东购物，东西也很不错！我支持你东哥！无限次回购这款！,1,3,0.4390941262245178
快递给力，物美价廉。希望大家放心购买，下次我会再买。,7,3,0.6598294377326965
很棒，售后很赞，122不知道贵不贵,5,7,0.365479052066803
"还没收到货物，订单就“被”完成了！这是新的""服务项目""吧？我想是不是该说声“谢谢”",3,8,0.5415786504745483
太大，出个12~13寸，这个配置的就爽了。 机子很厚，这点不得不提。,8,1,0.8515157699584961
帮别人买滴,5,1,0.5207902193069458
一起卖了两台，好用,1,5,0.5906016230583191
很不错哦，就是中转速度磨叽死了！,7,1,0.9907841682434082
非常不影响，都皱皮了，如果有实物是绝对不会买的,3,7,0.9186899065971375
送货快速，价格给力，超级满意，值得推荐。送货上楼,3,4,0.5186535716056824
我本来真真的想忍了就算了 忍不了 一开始的确实品质不错 到仅限于我买的第一批 以后的都特么太垃圾,3,7,0.5212811827659607
刚收到宝贝，就降价了，然后联系客服，马上给返还了差价，很满意京东工作人员灵活变通。坚持在京东购物6年，以后一如即往的陪伴.......,1,4,0.5227819085121155
物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！,5,3,0.4668663442134857
给京东自营一个大大的赞?质量好，送货快。,3,4,0.4015430510044098
差差差差差差差差差差差差差差,7,9,0.6691403985023499
说好的送浴巾，最后也没有送，感觉被耍了……,4,9,0.820181667804718
绝对不是正品。两处有问题，懒得换。上次说好评返现金*，结果好评骗到了，没见返现金！,7,4,0.7571603655815125
包装很好，送货超级快，第一次接快递这么快，很好的购物体验。????棒棒哒。,4,3,0.7123708128929138
香港回归的结果附加费更快更好看过了就好看了感觉良好健康,4,1,0.8037242889404297
第一次开机使用就蓝屏，然后使用一键恢复，继而出现提示重启信息，然后往复重启，让人心寒！！！ 提交了返修，审核通不过,8,1,0.9928175210952759
快递员 太次了 说不让开箱验货,1,4,0.48763027787208557
东西收到了，买过之后就看见降价了，心里不是很舒服,4,1,0.5168176889419556
第一次购买，还行吧,1,5,0.5250641107559204
不好用，xxxxxxxxxxxxxxxxxxxx,4,1,0.8386348485946655
入手之后还没有玩什么游戏 不用用起来还是挺舒服的 屏幕比较大,8,1,0.9864584803581238
一般般，和摆地摊的没什么区别。,7,9,0.5890485644340515
包装很垃圾，标签直接贴在商品上，怎么送人,3,4,0.4775019884109497
赶上了末班车，送了移动硬盘与内存，下单的第二天就没有了，嘿嘿。,8,1,0.7094894647598267
