text,true_label,pred_label,probability
夫学业在勤，故有锥股自厉；志于文也，则有申写郁滞。故宜从容率情，优柔适会。若销铄精胆，蹙迫和气，秉牍以驱龄，洒翰以伐性，岂圣贤之素心，会文之直理哉！    且夫思有利钝，时有通塞，沐则心覆，且或反常；神之方昏，再三愈黩。是以吐纳文艺，务在节宣，清和其心，调畅其气，烦而即舍，勿使壅滞，意得则舒怀以命笔，理伏则投笔以卷怀，逍遥以针劳，谈笑以药倦，常弄闲于才锋，贾馀于文勇，使刃发如新，腠理无滞，虽非胎息之万术，斯亦卫气之一方也。,3,0,0.9348658323287964
质量太差，一次就漏,7,4,0.9031066298484802
说实话，不一样的卡梅拉我和女儿都不喜欢，后悔了，5555555,0,4,0.6017285585403442
亲宝贝已经收到了?！非常满意！好评?~点赞?,4,7,0.31267526745796204
昨天刚买的*今天就成了*？有这么坑人的吗一天一个价？,3,4,0.9874574542045593
送货及时，比超市便宜很多，方便快捷，还会继续购买,3,4,0.966097354888916
不怎么样有点后悔买了,7,1,0.8264633417129517
快递速度非常给力，推荐大家购买。,3,4,0.6494059562683105
差差差真卡渣渣品牌以后在也不相信大品牌了坑是了,1,7,0.713947057723999
刚到货商家就掉价，不给处理,4,7,0.825372576713562
吗得，图片与实物不符，丑的一必,7,3,0.768108606338501
质量很好，很快的呀?超喜欢这个速度，在6 18这个日子还能这么快真的太好了！,1,7,0.38388410210609436
能不能连客服一起差评,4,1,0.5585228204727173
没有收到，也没有退钱 差差差,7,4,0.3803912401199341
还不错，512卡，双电，2700元,2,1,0.9844714999198914
1：一颗星给了都浪费    2：调换时，明明跟客服说好了要发顺丰到付，自己还写了小纸条，结果说了跟没说一样，垃圾工作态度    3：快递说好的*走陆运，贵点走航空。自己花了票票要求走航空，却走了陆运。大家看运单    4：质量不敢恭维，这个价格真坑，大家看白线条，看线头吧    5：不明白京东是怎么要这样的质量与价格不成正比，差的要死，售后还不认真的商家入住的。    6：不要道歉，没用,7,4,0.8527135848999023
第一次发现京东这么差劲，客户不给力，自营的物流也这么垃圾，京东一点信誉也没有，10.19下单后，显示10.21就能到货，但是实际上是10.23才到货。下单后只能找在线客户，解决不了任何问题，查都不查，直接就告诉你，需要等着，解决不了任何问题那还要什么在线客服啊。,1,4,0.7599154710769653
东西还不错，速度快，下次继续购买,3,1,0.4506615698337555
用后再评价吧，现在还没有用。,1,4,0.8989465832710266
运行速度挺快的。如果是windows系统就好了。上下都有扩音器，这样看视频听音乐的时候就是环绕立体声。就是送的那个套不好用，又难看又支撑不起来。总的来说还是很满意的。,1,8,0.5221409797668457
刚买几天就死机好几次，杂牌货就是杂牌货，同胞们千万别买呀,2,1,0.7887350916862488
还行 就是太长,1,7,0.9750180840492249
不是很好，以后不买了。,7,3,0.5754520297050476
一分钱一分货,7,1,0.7609919309616089
收到货了，京东速度快，没的说，产品质量好，快递服务周到，相信京东，,3,4,0.7616241574287415
前天买的今天还没寄到呢就降价*元，其实*块钱没什么，但就是心里别扭。,1,8,0.5745207667350769
给父母买的，挺好的，非常满意！,5,1,0.8114528656005859
商品没问题，价格有问题！618活动价899，第二天就秒杀848，敢情618全涨价，买东西的都是傻子，全冲着高价去了是吧，去客服投诉永远无人在线，客服就是个摆设！本来还对京东挺有好感的，以后不会再在京东买任何东西，参加任何活动!店大不缺我这个客！,1,4,0.5792625546455383
物流很快，价格划算，可是刚买又降价了,1,4,0.9233652353286743
差评差，差差，差，一个字还是差,7,1,0.7097904086112976
把GPS卫星定位系统搞入手机。不错。,2,1,0.9658506512641907
非常好的商品，物流也快很好的商品,4,1,0.44800686836242676
壳子有点松，质量差,1,7,0.6630377173423767
"极差，买了3套本来想送人,没有味道。怀疑是假货。搞得现在不敢送人。",4,0,0.9726076722145081
宝贝性价比高，不过黑边好宽，和水果比起来差远了，好在价位不一样。,1,3,0.6253430247306824
之前在实体店里也见过 但比实体店里便宜多了 品质也很不错 。比较满意。给卖家鼓励 还会再来,7,4,0.5876408815383911
太差了。绝对不是正品。上当了。,7,4,0.8895087838172913
送货速度极慢，必须差评。,1,7,0.9313527941703796
"好用不说话,十个字已输入",1,2,0.9422636032104492
机身稳固，可靠，特别耐磨。一般使用可以,2,1,0.7517445683479309
快递失望，打电话说了着急还拖到下午送！都不想再京东买东西了,1,4,0.7590794563293457
物流垃圾，八天才到,7,1,0.7416643500328064
"东西不好都不要买,不要买",3,7,0.34238266944885254
之所以给1分，完全是给京东的。这么大的销售平台，言而无信，明明在销售页面写着送会员什么的，来了根本没有，问客服说，让点进去之后看有没有，说没有就是没有。既然没有，你写在销售页面误导消费者？？？？？！！！！！！！！！你还那么坦然的理直气壮的说就是没有，能怎么样的态度！！！！！京东，你这样欺骗的方式真的第一次让我失望 了，你不送没有关系，不要写出来宣传，你这样明目张胆的欺骗，你还要脸吗？你还要脸吗？你还要脸吗！！！！你不给个满意答复，就一直会投诉你客服到底！！！,1,4,0.5250046849250793
方便又划算，都不用逛超市了。现在什么东西都上京东买，都习惯了。,3,4,0.8526971936225891
快递小哥差评差评差评差评差评！在京东买了这么多年的东西，第一次遇到快递员连小区门都不进的,1,4,0.6327307224273682
不行，超级垃圾,1,7,0.5611909627914429
刚买一天就降价，京东越来越不可信了，而且售后一点都不好,4,1,0.9159693717956543
刚买的，还没用过，想说配送员辛苦了！都快夜里十点了，还在送货！,1,4,0.9181591868400574
价格合适，使用起来没有什么特别不满意的地方。但是有一个缺点是，总会自动锁屏，不知是不是操作不当的问题,1,8,0.8272141218185425
价格太贵了，买了几天就降价,4,1,0.500571072101593
挺好的啊，买了这个品牌的和另外某个品牌的，感觉还是这个好点。,7,3,0.7715753316879272
太慢太慢，就二十公里，花了四五天，东西现在还没用，不知怎样。,4,1,0.5423611402511597
垃圾东西没人工服务,1,7,0.9362602233886719
钱给了，商品没收到。追问几次无果，差不多一个月了没下文,7,0,0.29438579082489014
头次买，不知道怎么样,4,1,0.8837619423866272
感觉没有以前的那么好,4,7,0.7013941407203674
看不懂啊 发错快递 快递不到我这里 我给快递打电话一直打不通 真的坑 问客服呢 一直发笑脸 看不懂,7,1,0.5021829605102539
首先，11号下了单付了款告诉我没货，要从供应商采购，然后机器人一直让我等等等，然后16号系统提示要出库，告诉我17号送到，然后又一直到19号，最后送货的小哥给我打电话叫我去某某某处拿货，哪地方离我订单收货地址最少4公里！我人在外地出差，让送我店里，结果还是送到3公里外的一个地方，还好我门都认识，哪个店老板看我电话，就给我打电话了，才没有丢失，你们能负责点吗？*块不是钱啊？,1,8,0.7900744080543518
每一次寄去老公公司的东东都能准时准确的收到温馨提示已签收，唯有这次想给老公的惊喜却因为你们的一点疏忽(签收了竟然没提示)，最后惊喜变成吵‘架冷战?,7,4,0.8162464499473572
已经是买的第三个啦 双十一买的很合算 比我去年买的时候便宜了60块 双十一是639,5,1,0.8640668392181396
宝贝己收到，价格很满意，五星评价!,1,7,0.5123794078826904
字太小了，怎么调不大，很不满意，京东服务还是可以的。,1,7,0.6916086673736572
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,3,4,0.8947349190711975
没有想象的好。。。。。。。,1,7,0.9654983878135681
有什么事都让我问京东客服。那麻烦直接配京东客服好吗？要你干嘛？,1,4,0.7042754292488098
高大上，舒服，好用，物流快。,4,1,0.6979999542236328
包装太简单，京东快递能不能付责点，快递小哥还好吧！宝贝还没用，等用过在追加评论,1,4,0.96395343542099
太满意，打开一看都好小一个！不值得,4,3,0.957895815372467
记住，孩子，当太阳升起    要保持微笑，像一朵玫瑰,3,7,0.3428873121738434
我感觉还不错，媳妇说不好看？？？郁闷,7,4,0.3819805085659027
心啪啪啪婆婆肚肚疼偷渡复读duvet偷渡肚兜复读肚兜头服,3,7,0.764803946018219
宝贝高档美观，很好用，下次还来光顾。,5,1,0.9074108600616455
包装精致仔细，不如上次买个头儿大，也不如上次均匀，,3,4,0.5068176984786987
真心屏幕大，可惜就是内存不足，所以感觉好慢！！！应该买联想那个八寸的！,1,8,0.9105312824249268
感觉屏幕小点，屏边上的一圈地方没有充分利用啊。再有彩屏机子耗电量是个问题，用2天就要充电了，没有双电双充盯不住用的,2,8,0.6573227047920227
买了好多次，整体不错，不过我觉得有时候好的和差点儿掺合着装，还行吧,3,7,0.3815671503543854
机子还是好机子，功能全，也支持扩展卡，屏也不错，听说用的是三星的,2,1,0.9743043184280396
快递员不直接送货到家里，还要自己到乡里去拿货，村里都不送货，请问快递公司快递费也应该出了,7,4,0.5919455289840698
能不给一星吗？想买的朋友希望慎重！！！！！！,7,1,0.48296162486076355
给公司买的，很好，这个型号的机器性价比很高的,1,8,0.6747474074363708
京东到处是消费陷阱，大家注意了。作为京东的忠实会员，任何的电子产品都是京东选的，这次太让我失望了，都在回避问题，都是足球队毕业的，传球可真好啊。,1,3,0.6734675168991089
漂亮好看...性价比高..物流给力,4,8,0.344798743724823
差差差差差差差差差差差差差差差差差差差差差差差差差差,7,9,0.4014645516872406
一下买了5盒，还没开包装就便宜了*，相当于少给了一盒。本来想评零颗星的。,3,4,0.9303671717643738
这个鬼地方居然是三星简直让人无法相信差，太差了，可惜没0分，有0分一定打0分,9,1,0.9231308102607727
不是很好 比较老,9,7,0.6922798156738281
这上面是不是打错了，才８５０元？有谁能告诉我这机子到底多少钱啊,2,8,0.45063847303390503
背面鎏金，高端大气上档次，前面陶瓷白，低调奢华有内涵！,1,3,0.37176796793937683
相当不靠谱,9,7,0.5057677626609802
差差差，里面是软的，和店里买的差太多了,3,7,0.9835147857666016
买完没几天就降价，无语。,1,4,0.5882352590560913
我想问下，你们的维修部就是这样对待客户的产品的吗？早知道我还不如拿到当地的维修点维修！,1,2,0.5770206451416016
很好很好很好很好很好很好很好很好喝亮点,3,4,0.4301343858242035
啥时候到啊下单好几天了还没到?,4,0,0.5808153748512268
京东客服真*。京东也是有病，花最低的价钱雇佣大学生，技能都不熟练服务不负责任。,4,1,0.891676127910614
仔细检查了一下 宝贝质量真的不错，也很上档次，关键是物美价廉，物超所值，服务好，赞一个,5,7,0.9860402345657349
京东超市购物买的放心，用的安心。省时、省钱、省事。,3,4,0.9307275414466858
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。,1,3,0.900766134262085
别买了，家里的都让我扔了。不好，推荐吕,4,3,0.9728940725326538
没有收音机功能！遗憾！！！！,2,1,0.5166091322898865
一般一般,9,7,0.4484158754348755
刚收到，速度很快，服务很好，值得信赖,4,1,0.7120480537414551
不错，便宜实惠，能用好久，送货速度快。,4,1,0.5855587720870972
还没几天 有掉价了 真是坑,4,1,0.6399031281471252
各方面都很差,9,1,0.8991247415542603
送过来，看着挺不错的，还没用呢。,1,4,0.850638210773468
嗯，质量不错，包装很好到货速度很快，非常满意,3,7,0.8031666278839111
不错，价格实惠，618活动给力呀！,1,4,0.8695535063743591
一般的，感觉不好哦,7,1,0.4722805917263031
无语无语无语无语无语,7,1,0.8981759548187256
屏幕一流，拍照也强，256MSD卡爽,2,1,0.845302402973175
第二次买了，这次一下子买了三个，打六折，超级合适，用着也超级好用,4,1,0.6008835434913635
一直在京东上买东西！购物体验还是非常不错的！自营的速度也非常快！头天下单的，第二天基本上就能到，方便使用，时效性点赞！！！！！！！质量也非常不错,1,4,0.6849560737609863
黑色的外观，很漂亮，呵呵，总体来看运行速度还可以，屏幕的色彩挺鲜艳的,8,1,0.6562079191207886
我发现你们是尽整老顾客了。呵呵…,3,7,0.6085366010665894
重要的事情说三遍：日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！,4,3,0.971183717250824
一直比较信赖京东自营店，物流很乖，质量过关。,4,1,0.478015273809433
东西是四号买的，到二十四号自动签收了，期间我曾多次查看并询问客服物流信息，都没有一个有用的答复。因为物流一直显示通知快递员揽件，揽了二十天。。。直到二十四号签收，客服还让我等一下！！！,7,4,0.8939043879508972
京东自营店信誉值得信赖，送货师傅服务没的说，满分好评，以后会继续购买。,1,4,0.7920204997062683
借这里反应个问题，我上周五6月23日从京东三星手机官方旗舰店下单订购了一台S8+蓝色手机，全款在线支付后，提示需要采购，预计有货日期一直在变，从26日-28日-30日，不知道这是什么套路，诚信何在，那么大的一个电商平台，说货源紧张可以理解，但给个准确日期那么难吗？今天变明天的有意思吗？这点做的真不如线下好，京东给我感觉不如刚开始时那么好了，以前重诚信，送货速度快，客户服务体验好，现在感受不到了。跟其他电商平台相比京东的优势已经越来越弱了。,1,4,0.7415013909339905
本来打算退的，我老公说算了，但刚买的就有破烂心里还是很不舒服！大家都考虑再买,7,3,0.9718194007873535
还不错，看起来挺好的，应该不错吧,7,1,0.7887775301933289
一点都不好用，感觉自己被坑了一样。,1,4,0.9312272667884827
比较看好法国红酒进口原版小牛皮搭配的,1,3,0.7916743755340576
不错的一次购物！比较不错,1,7,0.6238440871238708
非常非常之好，非常感谢京东，,4,3,0.5140042304992676
性价比太低，太低。还用彩页印刷。真是的。,0,8,0.9212709665298462
物美价廉 很划算 一直总这个,4,3,0.5785848498344421
东西物美价廉，物流速度快，快递人员服务态度好，下次再来！,3,4,0.4716895520687103
最失败的一次购物，从下订单到收货，16天，无语。,1,4,0.5856123566627502
包装挺好看，快递也给力，但是还没用，不知道效果怎么样,1,4,0.975138783454895
"服务态度好，物流及时,东西很好 感觉不错",7,1,0.7123309969902039
很好，买过多次了，没有失望过，支持京东。,4,3,0.9563665986061096
不错，发货快。质量好,1,7,0.5177658796310425
说好的次日达，收到货过了2天，包装盒也坏了，成了垃圾。无语，,3,4,0.8090539574623108
物流快 包装精美完整 价格也实惠,3,4,0.8267772793769836
我还没收到货半个多月了,1,7,0.5225761532783508
速度极慢，M3就在乌鲁木齐库，发到霍尔果斯用了三天多。更为可笑的是，下单后系统提示：预计十天送达,1,4,0.3376922011375427
好用，便宜，不错，送货上门，快递小哥幸苦了！很重的,4,1,0.7402290105819702
挂羊头卖狗肉,9,7,0.968469500541687
还可以吧，起码方便点，京东快递就是快。。。。,3,4,0.46454301476478577
宝贝已收到，是朋友介绍我买的，质量非常好，价格也非常实惠，店铺已收藏我会继续关注。,7,4,0.6688656806945801
把返现也会赖了！,9,4,0.48074108362197876
真的是越来越差劲了，我帮同事帮家人朋友买点东西，刷卡付款居然成了套利了?!????!!!!!,4,3,0.5328085422515869
好评！上午忘带手机快递师傅放快递柜了还特意给发了简讯提醒。赞,4,1,0.5689412951469421
一直信赖京东 吃穿用都在京东上购买 质量杠杠滴 赞一个 继续关注中,4,3,0.9118077754974365
板子不错！很合手，而且配置也还不错,1,8,0.804060161113739
质量挺好的，挺好用，满意，ok,4,1,0.8613768219947815
高端大气上档次，低调奢华有内涵,4,2,0.41689902544021606
续航能力太差了，超级省电都开了还待机都待不了一天，换电池还是一样，后背指纹经常识别不了，不黑不吹！,1,8,0.943597674369812
没有收到货，反映了，目前还没有回应。,3,0,0.6035807728767395
外观漂亮，一肚子垃圾。,2,1,0.8062947392463684
不错，已经在用了,5,1,0.737943708896637
东西 好贵，没见得有多好，拿回来上面也是一层灰,4,7,0.6157804727554321
有没有差不多,2,7,0.6554862856864929
喜欢这个东东，正好有活动，不错,3,1,0.7036142945289612
虎牌保险柜送来打开发现损坏，马上打电话送货的百世物流，不管，态度恶劣。打电话给京东，京东不管，说找百世快运，已经投诉几天了，无反应，老子咒骂他们～京东，虎牌，百世快运，大家千万别买虎牌保险柜，他们包装极差，容易碰坏，碰坏了只能自己倒霉，他们都不管的。老子快疯了,4,3,0.5645948052406311
还可以。毕竟价格摆在那里。,1,7,0.4139126241207123
表弟说一个大一个小 玩几把 再见。,7,1,0.4950394630432129
在京东商城上买东西真的非常方便，送货也快，质量也好，我非常喜欢京东商城。,3,4,0.7902508974075317
实在一般！水壶那么大！怎么灌水！,9,5,0.8369402885437012
很不满意，,9,1,0.9249443411827087
我的是730+，9成新，500元谁要，妈的，我受够了，现在发现波导的质量比较好。,2,8,0.7441679835319519
不是第一次在京东上买东西了，但是这包装我也真是服气了，发个烂箱子就过来了，检查了一下东西没丢，也就没为难人家快递员，你们京东啊，如果评分能负数的话我绝对给你们负五星,1,4,0.9761190414428711
哪有这样的快递，送到京东自提店就不管了?愤怒?,3,4,0.9244805574417114
狗屁，为啥多了50块。,1,4,0.6486073732376099
真的很好用～～,2,1,0.9317904114723206
东西很好，用着也很舒服！下次还来。,4,1,0.5652196407318115
垃圾，真垃圾，真的垃圾！,1,7,0.8803738355636597
DV概念是最大卖点。显示屏色彩饱满。摄像头有保护盖。,2,8,0.5287571549415588
连续使用20分钟机器就超热。倒霉的一次购物。,1,8,0.7013949155807495
非常一般，不推荐，不要贪便宜,7,9,0.7268478274345398
太骗人了，图片看着很大气，很高端，实际收到的是袖珍版的。。简直是欺骗。。。,4,7,0.35359999537467957
听歌不错显示屏幕好,2,1,0.9740719199180603
外形设计不是很好，不是和人家三星学了那么多年吗？怎么设计出的东西还是不时尚啊。拍摄出来的画面效果有点惨不忍睹，而且只能拍一分钟也实在满足不了大家的需要啊。,2,8,0.9338849782943726
不行老是自动关机,2,1,0.9860602617263794
表面有污垢，感觉像用过的，有点差距，就像旧的，感觉过期的东西从新贴得标签,4,7,0.41858652234077454
东西刚买了，就降价，买的时候还说是活动价格呢，没想到买完后接着就降价了，客服还让退了之后再买，东西都拆开了，怎么退了再买，第一次在京东上买东西不顺心，差评,4,1,0.831023097038269
总体不错!!!!,9,2,0.6003631949424744
宝贝收到了，太漂亮了。没有辜负我的期待。特别是送货师傅很辛苦，这么迅速的把货品送到手上。谢谢……,1,4,0.2660491168498993
不错 个人感觉还是值得信赖的,7,1,0.9630601406097412
很好，很快，很给力，京东就是不一样，给五星，还有快递小哥辛苦啦，谢谢你们的服务，还会在来。,1,4,0.5402750372886658
很合适，特价时候秒杀的，哈哈很好心很开心,1,7,0.6395255327224731
昨天下的单，显示下午到达，结果今天才到,3,4,0.49406325817108154
配送时间最长的一次购物 以前都是二十四小时内收货的,1,3,0.34217581152915955
物流配送很快，第二天就收到货了，这个价钱很值、?,4,1,0.8220906257629395
不错，确实是正品，好货,5,1,0.7264139652252197
不好，明明买的是领般的牌子，发过来是利堡，跟图片不一样,7,4,0.5636541247367859
太好了，太好了，太好了，划算，划算，质量也很好，到货时间也很快,4,7,0.43988993763923645
如果不是有人送我张礼品卡，我永远不会知道京东为什么永远*，千年老二还是有原因的,1,4,0.8338119983673096
全烂了，差评！！！！！！！！！,4,3,0.9819250106811523
京东搞活动买了很多东西还不错的价格。,4,3,0.49001333117485046
操作系统为DOS版本！其他问题暂未发现。原装赠包在盒子内，请商家表明！,8,1,0.8164950609207153
一直相信京东自营。。支持京东，支持京东自营！,4,3,0.764592707157135
1.电话线、网卡接口处没有状态指示灯； 2.没有提供网线网卡、喇叭的手动关闭开关（必须使用Fn组合急键）,8,2,0.9660564064979553
什么全球最大的中文网上商城，我呸！乱发货不说，客服态度差、处理速度慢、不主动。想忽忧消费者呀？,0,4,0.8775482773780823
非常非常差,9,1,0.6238072514533997
做活动时卖的物超所值 值得拥有,7,1,0.5580626726150513
不好 也太小了 什么啊这是 一点也不直,4,7,0.9602677226066589
真心说一句，网上购买的真的不怎么好,1,3,0.318840354681015
"听筒和免提的音质不是很好,电池也没有产品宣传的那么神奇.",2,8,0.8573569655418396
东西不错，方便实惠，需要再来，配送小哥辛苦。,3,4,0.52604740858078
还可以吧，活动买的，价格挺划算。,7,3,0.7845388054847717
刚刚到货，还没有用，谢谢,1,4,0.8016905784606934
"发票上打身份证信息,水单上打信用卡信息,易泄露客户隐私。",9,8,0.3696853220462799
感觉不是正品，二维码也不能显示，不满意,1,4,0.8974299430847168
品质太差，是苦的。希望店家给个满意的答复。坐等,3,7,0.9020801186561584
商品太差了有点失望,7,1,0.49766939878463745
商品不错，物流也很给力，推荐购买。,3,4,0.5489924550056458
我用过你们的手机还不错加油,2,1,0.9451832175254822
坑啊 刚秒杀的，你就降的比秒的还便宜*啊,1,4,0.8483853936195374
买了发现屏幕有一点裂缝，觉得没影响，因为在边上加上忙就没有理会，第二天裂缝变大了，找客服，客服又说找售后，售后说超过24小时就只能自己掏荷包了,1,8,0.6152199506759644
挺好用的。摸着也舒服。喜欢。,7,1,0.5579656958580017
还行，挺好的，超级无敌好！特别喜欢在京东购物，东西也很不错！我支持你东哥！无限次回购这款！,1,3,0.915830671787262
快递给力，物美价廉。希望大家放心购买，下次我会再买。,7,4,0.4814720153808594
很棒，售后很赞，122不知道贵不贵,5,4,0.3103240430355072
"还没收到货物，订单就“被”完成了！这是新的""服务项目""吧？我想是不是该说声“谢谢”",3,8,0.9131644368171692
一起卖了两台，好用,1,5,0.5897529125213623
很不错哦，就是中转速度磨叽死了！,7,1,0.9749295711517334
物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！,5,3,0.6773525476455688
差差差差差差差差差差差差差差,7,1,0.28163957595825195
绝对不是正品。两处有问题，懒得换。上次说好评返现金*，结果好评骗到了，没见返现金！,7,1,0.6809314489364624
香港回归的结果附加费更快更好看过了就好看了感觉良好健康,4,0,0.3776010274887085
第一次开机使用就蓝屏，然后使用一键恢复，继而出现提示重启信息，然后往复重启，让人心寒！！！ 提交了返修，审核通不过,8,1,0.9814659357070923
入手之后还没有玩什么游戏 不用用起来还是挺舒服的 屏幕比较大,8,1,0.9740711450576782
包装很垃圾，标签直接贴在商品上，怎么送人,3,4,0.8792757391929626
好想你了，我的人都有自己的生活方式，我的生活了？我就去买的是我自己了！好吧、有个人都不好玩不好玩的好地方。你是一个人都不好玩不好的人是你自己不知道怎么回家的士都江堰救灾的是自己想要的就是这个了！好累了、有的两只狗的我查查条码比价从前一,7,4,0.94218909740448
速度快，要加钱，速度快，要加钱，，，，,3,1,0.31738966703414917
永恒之塔，魔兽都是可以玩的，非常不错了，极品飞车一样玩。哈哈,8,3,0.6205266118049622
不错，发货速度非常快，物流非常给力，商品质量非常好，京东商城服务态度非常好，不错，物美价廉，京东商城一直是我购物之选！,1,4,0.5333840847015381
物流很慢，一个月才到货！质量很一般，跟十几块的没区别。。。客服态度也很差。很失望的一次购物！,1,7,0.9907425045967102
本来低价机器没什么要求的，但是屏幕和触摸也要稍微好点才行呀！,1,8,0.5744612812995911
给的是白心的 我刚看到我擦 都第二次买了还这么坑,3,4,0.9842337965965271
感觉受骗了，京东现在的货品质量越来越差。,7,3,0.5041857361793518
既然送不到货，为何还一直坚称当天，已经5天了。客服说确认，有什么用。这算欺骗消费者嘛！,4,1,0.5091779828071594
很不错，618的时候1580就拿下了，还好1900的时候没出手,1,8,0.8047730326652527
京东白条申请难度太大差评,4,1,0.9693543910980225
被子太潮了,9,7,0.7979898452758789
起球严重，已丢,7,4,0.8032837510108948
产品没用还不知道 但是物流真是让人不痛快 ！,1,4,0.854418158531189
