text,true_label,pred_label,probability
废品 劝大家不要买,7,1,0.721851646900177
我想说 确实很快 什么都好 除了这个推脱责任的态度 不就一个赠品吗 要不要都行,4,1,0.8911380767822266
用了一段时间了，感觉很好。这个配置够用了。,1,8,0.9317866563796997
东西都包装的很完好，京东小哥人也特别好，谢谢,3,4,0.9734970927238464
开始洗了，以前买过，这牌子很好的,7,4,0.9760980606079102
收到货了，物流送错地方迟了一天，以后长点心吧,1,4,0.42166200280189514
很好，送快递帅哥很好，看我抱娃，帮我直接拿到四楼，非常感谢帅哥。,3,4,0.5730152726173401
买了之后很快降价，所以差评，换谁心理都不舒服,1,4,0.6744998693466187
物流乌龟，速度太慢。,1,7,0.4919222891330719
第二次购买，可惜这次里面掺个小家伙。包装还好，没有损坏的。,3,4,0.9639290571212769
地摊货水平的包装，很受打击,7,4,0.9685114622116089
很好很好哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦,3,1,0.9361957907676697
第三次购买了，价格好，质量也可以,1,7,0.41269057989120483
京东买的商品价廉物美，物超所值，推荐大家来购买。,7,3,0.438812255859375
排前问了客服有赠品 再三确认后 结果没有赠品 欺骗消费者 误导消费者 第一次真的是第一次遇到 诚信呢？,1,4,0.6714839935302734
"塑料壳子易坏(本人的已坏:)电池待机时间从没有超过1天在购买半年后待机时间别想超过半天没有红外就算了数据传输到现在实验过3太电脑就没有一次成功的总说""确认连接""哎放弃ING~",2,8,0.9692606925964355
今天早上起床，就收到了快递薛师傅的电话，师傅人非常和蔼，为人不错，认真核对来取快递人的身份信息，非常小心谨慎，刚走出家门口，就看到了那熟悉的银色五菱宏光面包车，车牌号为陕A*****。我从师傅手中接过物品，师傅对我说帮我签字了，并且拿京东的验货仪器给我确认收款信息和金额，一手交钱,4,3,0.37034696340560913
处理个退款订单20多个小时也解决不好 推来推去 导致价格保护也申请不了 多出几十块,1,3,0.4946018159389496
垃圾中滴战斗机…,7,9,0.6689996123313904
夫学业在勤，故有锥股自厉；志于文也，则有申写郁滞。故宜从容率情，优柔适会。若销铄精胆，蹙迫和气，秉牍以驱龄，洒翰以伐性，岂圣贤之素心，会文之直理哉！    且夫思有利钝，时有通塞，沐则心覆，且或反常；神之方昏，再三愈黩。是以吐纳文艺，务在节宣，清和其心，调畅其气，烦而即舍，勿使壅滞，意得则舒怀以命笔，理伏则投笔以卷怀，逍遥以针劳，谈笑以药倦，常弄闲于才锋，贾馀于文勇，使刃发如新，腠理无滞，虽非胎息之万术，斯亦卫气之一方也。,3,0,0.9711422324180603
质量太差，一次就漏,7,4,0.7925776839256287
XP超难装，送货速度简直慢的没法说了，打了无数次客服电话都说马上处理马上处理，处理了几天才给我送过来,8,5,0.727746307849884
亲宝贝已经收到了?！非常满意！好评?~点赞?,4,7,0.5323943495750427
昨天刚买的*今天就成了*？有这么坑人的吗一天一个价？,3,4,0.9872095584869385
送货及时，比超市便宜很多，方便快捷，还会继续购买,3,4,0.9737145304679871
不怎么样有点后悔买了,7,1,0.9052563905715942
非常不愉快的一次购物经历，京东自己送错货了，对于退换货还拖拖拉拉，一点诚意都没有，枉为大公司了，只想吐槽垃圾。,1,4,0.7134195566177368
服务质量差，,7,9,0.5039200782775879
刚到货商家就掉价，不给处理,4,7,0.8274562954902649
质量很好，很快的呀?超喜欢这个速度，在6 18这个日子还能这么快真的太好了！,1,7,0.4894859194755554
能不能连客服一起差评,4,1,0.6982306241989136
没有收到，也没有退钱 差差差,7,1,0.28707560896873474
还不错，512卡，双电，2700元,2,1,0.8845804333686829
质量一般般 说送赠品也没送 你们千万不要上当,7,1,0.6146548390388489
1：一颗星给了都浪费    2：调换时，明明跟客服说好了要发顺丰到付，自己还写了小纸条，结果说了跟没说一样，垃圾工作态度    3：快递说好的*走陆运，贵点走航空。自己花了票票要求走航空，却走了陆运。大家看运单    4：质量不敢恭维，这个价格真坑，大家看白线条，看线头吧    5：不明白京东是怎么要这样的质量与价格不成正比，差的要死，售后还不认真的商家入住的。    6：不要道歉，没用,7,9,0.7564299702644348
第一次发现京东这么差劲，客户不给力，自营的物流也这么垃圾，京东一点信誉也没有，10.19下单后，显示10.21就能到货，但是实际上是10.23才到货。下单后只能找在线客户，解决不了任何问题，查都不查，直接就告诉你，需要等着，解决不了任何问题那还要什么在线客服啊。,1,4,0.6308838129043579
东西还不错，速度快，下次继续购买,3,7,0.3191399872303009
垃圾，都是坏的，大家别买了，骗人的,3,4,0.635235071182251
用后再评价吧，现在还没有用。,1,4,0.6449692845344543
速度慢，修了两次．正准备换．,2,1,0.5635073184967041
刚买几天就死机好几次，杂牌货就是杂牌货，同胞们千万别买呀,2,1,0.9748822450637817
还行 就是太长,1,7,0.7128588557243347
不是很好，以后不买了。,7,1,0.34064996242523193
一分钱一分货,7,1,0.681020200252533
收到货了，京东速度快，没的说，产品质量好，快递服务周到，相信京东，,3,4,0.7116919755935669
给父母买的，挺好的，非常满意！,5,1,0.8350356817245483
物流很快，价格划算，可是刚买又降价了,1,4,0.9537072777748108
差评差，差差，差，一个字还是差,7,1,0.7172405123710632
把GPS卫星定位系统搞入手机。不错。,2,1,0.9803880453109741
非常好的商品，物流也快很好的商品,4,7,0.379507839679718
"极差，买了3套本来想送人,没有味道。怀疑是假货。搞得现在不敢送人。",4,0,0.9789420366287231
差点儿丢了，物流在三四线城市还是有欠缺，快递小哥人很好，每次提醒检查破损问题,3,4,0.9512391686439514
东西不错，挺满意，对得起这个价格 ，不过，还是建议购买4G，64G的，运行会更好点,1,8,0.9851446151733398
太差了。绝对不是正品。上当了。,7,4,0.6757378578186035
京东服务一如既往，物流及购物体验完胜竞争对手。,3,4,0.49451392889022827
送货速度极慢，必须差评。,1,7,0.4108523428440094
机身稳固，可靠，特别耐磨。一般使用可以,2,8,0.4357691705226898
快递失望，打电话说了着急还拖到下午送！都不想再京东买东西了,1,4,0.7160241603851318
在京东上购物多次，一直认为京东的货质量过硬，但是这次是彻底另人失望了。机子变形，屏幕漏光，边框磨损。,1,8,0.5470937490463257
"东西不好都不要买,不要买",3,7,0.7790086269378662
与实物差别太大，差！不过物流速度挺快。,7,3,0.6211261749267578
之所以给1分，完全是给京东的。这么大的销售平台，言而无信，明明在销售页面写着送会员什么的，来了根本没有，问客服说，让点进去之后看有没有，说没有就是没有。既然没有，你写在销售页面误导消费者？？？？？！！！！！！！！！你还那么坦然的理直气壮的说就是没有，能怎么样的态度！！！！！京东，你这样欺骗的方式真的第一次让我失望 了，你不送没有关系，不要写出来宣传，你这样明目张胆的欺骗，你还要脸吗？你还要脸吗？你还要脸吗！！！！你不给个满意答复，就一直会投诉你客服到底！！！,1,4,0.5909000039100647
方便又划算，都不用逛超市了。现在什么东西都上京东买，都习惯了。,3,4,0.8948425054550171
快递小哥差评差评差评差评差评！在京东买了这么多年的东西，第一次遇到快递员连小区门都不进的,1,4,0.6197310090065002
不行，超级垃圾,1,7,0.5826209187507629
刚买的，还没用过，想说配送员辛苦了！都快夜里十点了，还在送货！,1,4,0.9728890061378479
价格合适，使用起来没有什么特别不满意的地方。但是有一个缺点是，总会自动锁屏，不知是不是操作不当的问题,1,8,0.5518271327018738
挺好的啊，买了这个品牌的和另外某个品牌的，感觉还是这个好点。,7,3,0.9662436842918396
极差的一次购物 自提站工作人员百般刁难 不给开箱 态度极差,1,4,0.7031316757202148
帮朋友买的，发的EMS，慢的要死，获取到的物流信息还是错误的，差评,1,7,0.5604439377784729
太慢太慢，就二十公里，花了四五天，东西现在还没用，不知怎样。,4,1,0.4289467930793762
垃圾东西没人工服务,1,7,0.8313212990760803
钱给了，商品没收到。追问几次无果，差不多一个月了没下文,7,4,0.3193703293800354
头次买，不知道怎么样,4,1,0.911383330821991
感觉没有以前的那么好,4,7,0.8529684543609619
看不懂啊 发错快递 快递不到我这里 我给快递打电话一直打不通 真的坑 问客服呢 一直发笑脸 看不懂,7,1,0.9170228838920593
"昨天买了MO8,居然发短信发不出去，通话质量也很一般，搞不清啊",2,1,0.6055951118469238
首先，11号下了单付了款告诉我没货，要从供应商采购，然后机器人一直让我等等等，然后16号系统提示要出库，告诉我17号送到，然后又一直到19号，最后送货的小哥给我打电话叫我去某某某处拿货，哪地方离我订单收货地址最少4公里！我人在外地出差，让送我店里，结果还是送到3公里外的一个地方，还好我门都认识，哪个店老板看我电话，就给我打电话了，才没有丢失，你们能负责点吗？*块不是钱啊？,1,8,0.5594404339790344
宝贝很不错，一直信赖京东，下次还来！,4,1,0.36318257451057434
每一次寄去老公公司的东东都能准时准确的收到温馨提示已签收，唯有这次想给老公的惊喜却因为你们的一点疏忽(签收了竟然没提示)，最后惊喜变成吵‘架冷战?,7,3,0.8151451945304871
已经是买的第三个啦 双十一买的很合算 比我去年买的时候便宜了60块 双十一是639,5,1,0.953889012336731
这个价格也就这样吧。给孩子放儿歌可以了,1,0,0.5211897492408752
宝贝己收到，价格很满意，五星评价!,1,7,0.4235348701477051
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,3,4,0.9669728875160217
没有想象的好。。。。。。。,1,7,0.9286139607429504
有什么事都让我问京东客服。那麻烦直接配京东客服好吗？要你干嘛？,1,3,0.6512088775634766
高大上，舒服，好用，物流快。,4,1,0.6698294878005981
包装太简单，京东快递能不能付责点，快递小哥还好吧！宝贝还没用，等用过在追加评论,1,4,0.9761700630187988
我这边显示签收了 可我都还没见到货是什么样的 到处找都说没有这家快递公司 **钱的 喜欢在京东买东西的朋友 小小心 虽然钱不是很多 可也得让我知道 货去哪了吧,4,3,0.5868810415267944
我选的是套装的 只给发了一个裸机 上当了 买的时候注意吧,1,8,0.9736310243606567
太满意，打开一看都好小一个！不值得,4,3,0.9543105363845825
心啪啪啪婆婆肚肚疼偷渡复读duvet偷渡肚兜复读肚兜头服,3,7,0.8861868381500244
产品收到都冻成冰了，太生气了，差评，差评,4,3,0.8956630229949951
宝贝高档美观，很好用，下次还来光顾。,5,1,0.7518784999847412
真心屏幕大，可惜就是内存不足，所以感觉好慢！！！应该买联想那个八寸的！,1,8,0.9058555364608765
"京东太垃圾了,3天降了400,真是服了!",1,8,0.48054826259613037
很满意的一次购物，一个字，好!,7,1,0.35044893622398376
不错，是正品。,1,5,0.8467225432395935
快递员不直接送货到家里，还要自己到乡里去拿货，村里都不送货，请问快递公司快递费也应该出了,7,4,0.5683272480964661
能不给一星吗？想买的朋友希望慎重！！！！！！,7,3,0.6504539251327515
给公司买的，很好，这个型号的机器性价比很高的,1,8,0.49343550205230713
漂亮好看...性价比高..物流给力,4,8,0.3299759328365326
差差差差差差差差差差差差差差差差差差差差差差差差差差,7,1,0.6469185948371887
一下买了5盒，还没开包装就便宜了*，相当于少给了一盒。本来想评零颗星的。,3,4,0.9762651324272156
不好用 出差带着凑合,4,1,0.5108933448791504
这个鬼地方居然是三星简直让人无法相信差，太差了，可惜没0分，有0分一定打0分,9,1,0.9491238594055176
不是很好 比较老,9,1,0.9304561018943787
我买大了，与卖家联系换，可现在都快一个月了，还卡在快递那没拿到手。卖家态度没问题，但问题是我没拿到货,7,1,0.9232087731361389
这上面是不是打错了，才８５０元？有谁能告诉我这机子到底多少钱啊,2,8,0.8497136235237122
偶觉得这句真的好有道理。道出了我的心声啊！“出租车就这样，你有事时打不到，没事时看见空车到处串，见一个烦一个。”,0,9,0.9842262864112854
背面鎏金，高端大气上档次，前面陶瓷白，低调奢华有内涵！,1,8,0.9573519825935364
相当不靠谱,9,7,0.7978537678718567
买完没几天就降价，无语。,1,4,0.8200369477272034
东西已收到，快递小哥服务杠杠滴,1,4,0.8313884735107422
很好很好很好很好很好很好很好很好喝亮点,3,1,0.30965954065322876
京东客服真*。京东也是有病，花最低的价钱雇佣大学生，技能都不熟练服务不负责任。,4,1,0.6036727428436279
仔细检查了一下 宝贝质量真的不错，也很上档次，关键是物美价廉，物超所值，服务好，赞一个,5,7,0.9237014651298523
京东超市购物买的放心，用的安心。省时、省钱、省事。,3,4,0.9649500250816345
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。,1,3,0.5073240995407104
别买了，家里的都让我扔了。不好，推荐吕,4,3,0.4210898280143738
刚收到，速度很快，服务很好，值得信赖,4,7,0.5125189423561096
非常不错，摸起来质量手感都很好,7,1,0.5419945120811462
快递很给力，很快就收到货了，    服务不错。质量不错。,7,5,0.7130107283592224
还没几天 有掉价了 真是坑,4,7,0.7242317795753479
优点：1、做工尚可2、系统响应速度快3、屏幕大，分辨率高，显示效果好4、照相200W，配置比较高,2,8,0.9606878161430359
各方面都很差,9,1,0.9285521507263184
送过来，看着挺不错的，还没用呢。,1,4,0.835659384727478
能找到别的就不要选这家,9,7,0.9860734939575195
耳机质量太差　不到三个月　就换了一个　目前这个也要坏另外手机经常无故死机或自动关机相机怀疑没有130万像素那么高,2,1,0.8941802382469177
嗯，质量不错，包装很好到货速度很快，非常满意,3,7,0.9209057688713074
不错，价格实惠，618活动给力呀！,1,4,0.9470211267471313
一般的，感觉不好哦,7,4,0.7712328433990479
在 x 东 平台购物 秒杀到的商品， x 东拒不发货 ，仅赔偿30%的支付金额， 不接受，结果 超过一年未收到货， 霸王条款在 x 东 平台购物 秒杀到的商品， x 东拒不发货 ，仅赔偿30%的支付金额， 不接受，结果 超过一年未收到货， 霸王条款在 x 东 平台购物 秒杀到的商品， x 东拒不发货 ，仅赔偿30%的支付金额， 不接受，结果 超过一年未收到货， 霸王条款,4,3,0.5091169476509094
做春秋早班机首先,9,2,0.4492023289203644
无语无语无语无语无语,7,1,0.9331428408622742
东西是不错 在放也惊喜 就是有点沉 性价比很高,1,3,0.6371775269508362
屏幕一流，拍照也强，256MSD卡爽,2,1,0.8604381084442139
一直在京东上买东西！购物体验还是非常不错的！自营的速度也非常快！头天下单的，第二天基本上就能到，方便使用，时效性点赞！！！！！！！质量也非常不错,1,4,0.930634081363678
重要的事情说三遍：日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！,4,3,0.9767087697982788
东西是四号买的，到二十四号自动签收了，期间我曾多次查看并询问客服物流信息，都没有一个有用的答复。因为物流一直显示通知快递员揽件，揽了二十天。。。直到二十四号签收，客服还让我等一下！！！,7,4,0.9673242568969727
京东自营店信誉值得信赖，送货师傅服务没的说，满分好评，以后会继续购买。,1,4,0.7013221383094788
买早了，早知道等几天又能便宜10元，京东价格变幻莫测，多观察少出手,4,1,0.5279179811477661
基本都干了，不能买，这是在京东上最差的一次购物经历,3,4,0.9203677177429199
本来打算退的，我老公说算了，但刚买的就有破烂心里还是很不舒服！大家都考虑再买,7,3,0.9792931079864502
还不错，看起来挺好的，应该不错吧,7,1,0.5848696827888489
一点都不好用，感觉自己被坑了一样。,1,4,0.9852596521377563
比较看好法国红酒进口原版小牛皮搭配的,1,3,0.7036675214767456
我连都一都没见着，大写的差评,7,4,0.7744147777557373
非常非常之好，非常感谢京东，,4,1,0.8534533381462097
摄像头的“准400万像素”和实际情况差别太大，估计不到100万像素；屏幕有时会花屏，扭扭屏幕又好了;电池待电时间一两天，基本不干啥事情；,2,8,0.9252204895019531
性价比太低，太低。还用彩页印刷。真是的。,0,8,0.6896798610687256
物美价廉 很划算 一直总这个,4,1,0.5028895139694214
最失败的一次购物，从下订单到收货，16天，无语。,1,7,0.8787820339202881
包装挺好看，快递也给力，但是还没用，不知道效果怎么样,1,4,0.9829807281494141
京东现成买的多，希望?货越来越少，价格越来越便宜，厚了点,7,4,0.9744709134101868
很好，买过多次了，没有失望过，支持京东。,4,3,0.49003973603248596
买了就降价，不过给我保价了很划算，而且很好，我喜欢,4,1,0.867186963558197
他吗的全是缺点,2,7,0.4392719566822052
说好的次日达，收到货过了2天，包装盒也坏了，成了垃圾。无语，,3,4,0.9574323892593384
物流快 包装精美完整 价格也实惠,3,4,0.8279812335968018
速度极慢，M3就在乌鲁木齐库，发到霍尔果斯用了三天多。更为可笑的是，下单后系统提示：预计十天送达,1,8,0.9898146390914917
挂羊头卖狗肉,9,7,0.979464590549469
只分了两个区，菜鸟不会自己分，要多一个区就好了 物流的态度超不好,8,3,0.7524250745773315
把返现也会赖了！,9,7,0.47058042883872986
货收了，我女儿迫不及待的，总之很好，物流配送很快，很好哟,1,3,0.4865453541278839
真的是越来越差劲了，我帮同事帮家人朋友买点东西，刷卡付款居然成了套利了?!????!!!!!,4,1,0.45581966638565063
好评！上午忘带手机快递师傅放快递柜了还特意给发了简讯提醒。赞,4,1,0.893932580947876
一直信赖京东 吃穿用都在京东上购买 质量杠杠滴 赞一个 继续关注中,4,3,0.3973713517189026
板子不错！很合手，而且配置也还不错,1,8,0.9602302312850952
电池不经用，包装盒没薄膜全封闭，只贴2片胶纸，,1,8,0.9470581412315369
质量挺好的，挺好用，满意，ok,4,1,0.715243935585022
高端大气上档次，低调奢华有内涵,4,1,0.7706453800201416
物美价廉，物有所值；    多快好省天天见，勤俭持家上京东。,3,1,0.9088826775550842
没有收到货，反映了，目前还没有回应。,3,0,0.4720405340194702
外观漂亮，一肚子垃圾。,2,1,0.9630067348480225
不错，已经在用了,5,1,0.9030980467796326
这个机器拖影比较严重 不值得够买 还是帮朋友买的 他不怎么介意 就不退了。,1,8,0.811323344707489
东西 好贵，没见得有多好，拿回来上面也是一层灰,4,7,0.9759471416473389
有没有差不多,2,7,0.9369720816612244
喜欢这个东东，正好有活动，不错,3,1,0.5224210023880005
虎牌保险柜送来打开发现损坏，马上打电话送货的百世物流，不管，态度恶劣。打电话给京东，京东不管，说找百世快运，已经投诉几天了，无反应，老子咒骂他们～京东，虎牌，百世快运，大家千万别买虎牌保险柜，他们包装极差，容易碰坏，碰坏了只能自己倒霉，他们都不管的。老子快疯了,4,8,0.5765163898468018
帮朋友买嘚...话一点都晤好笑...闷,0,7,0.47072485089302063
表弟说一个大一个小 玩几把 再见。,7,1,0.9426848888397217
在京东商城上买东西真的非常方便，送货也快，质量也好，我非常喜欢京东商城。,3,4,0.45041778683662415
很不满意，,9,1,0.9523280262947083
不是第一次在京东上买东西了，但是这包装我也真是服气了，发个烂箱子就过来了，检查了一下东西没丢，也就没为难人家快递员，你们京东啊，如果评分能负数的话我绝对给你们负五星,1,4,0.9835788011550903
哪有这样的快递，送到京东自提店就不管了?愤怒?,3,4,0.891807496547699
写着送的东西，完全没有，箱子也不封好，直接裸露在外面，去**一看，价格比**旗舰店还贵，什么618,4,1,0.8718375563621521
狗屁，为啥多了50块。,1,7,0.6526762247085571
真的很好用～～,2,1,0.5323740243911743
东西很好，用着也很舒服！下次还来。,4,1,0.6860660910606384
垃圾，真垃圾，真的垃圾！,1,7,0.6936588287353516
第二天就能收到了，感觉真的不错，用了一下,1,4,0.6937452554702759
非常一般，不推荐，不要贪便宜,7,9,0.8866351842880249
太骗人了，图片看着很大气，很高端，实际收到的是袖珍版的。。简直是欺骗。。。,4,3,0.9132462739944458
不错，支持京东，好评！不错，支持京东，好评！不错，支持京东，好评！不错，支持京东，好评！,3,1,0.4878816604614258
听歌不错显示屏幕好,2,1,0.9805574417114258
第一次尝试京东自营！神速！了解一下就知道京东的发展速度！,4,3,0.5535052418708801
不行老是自动关机,2,1,0.9879587888717651
总体不错!!!!,9,2,0.5731078386306763
宝贝收到了，太漂亮了。没有辜负我的期待。特别是送货师傅很辛苦，这么迅速的把货品送到手上。谢谢……,1,8,0.6597747802734375
不错 个人感觉还是值得信赖的,7,1,0.9452170133590698
百分百不是原厂正品。京东越来越垃圾，再也不会再京东购物，马上卸载。,4,1,0.5546219944953918
很好，很快，很给力，京东就是不一样，给五星，还有快递小哥辛苦啦，谢谢你们的服务，还会在来。,1,4,0.5412806272506714
很合适，特价时候秒杀的，哈哈很好心很开心,1,4,0.5950323939323425
昨天下的单，显示下午到达，结果今天才到,3,4,0.5384674668312073
太便宜了，太合适了，推荐大家购买！！！,4,7,0.44523268938064575
配送时间最长的一次购物 以前都是二十四小时内收货的,1,3,0.3522554934024811
物流配送很快，第二天就收到货了，这个价钱很值、?,4,1,0.5500338673591614
不错，确实是正品，好货,5,1,0.7416266202926636
不好，明明买的是领般的牌子，发过来是利堡，跟图片不一样,7,4,0.9811103343963623
全烂了，差评！！！！！！！！！,4,3,0.9732332825660706
能不能用心给挑几个好的，看的好看，但,3,1,0.45786091685295105
太垃圾啦，亏大啦和超市里买*一件都差不多,7,4,0.8032244443893433
一直相信京东自营。。支持京东，支持京东自营！,4,3,0.49161675572395325
什么全球最大的中文网上商城，我呸！乱发货不说，客服态度差、处理速度慢、不主动。想忽忧消费者呀？,0,4,0.4141016900539398
非常非常差,9,1,0.8341580629348755
昨天下单，今天降价300，京东的价格波动我也是醉了~~~可以选择退货么？低分不针对商品...,1,8,0.4814002811908722
不好 也太小了 什么啊这是 一点也不直,4,3,0.6738238334655762
亮点，手指所指位置亮场和周围不一致！,1,8,0.721187174320221
下单三天才配送，打包票说是好的我就没开箱，结果回来打开是这样？！客服联络不上。。,3,4,0.5612377524375916
真心说一句，网上购买的真的不怎么好,1,7,0.9060666561126709
品牌的服务真的没得挑剔！！！,5,7,0.41614505648612976
东西不错，方便实惠，需要再来，配送小哥辛苦。,3,4,0.714760422706604
还可以吧，活动买的，价格挺划算。,7,4,0.5443213582038879
老是死机，也不知道怎么上网啊，像素哪里有30万，骗人的，真是没法和NOKIA，三星等手机比,2,1,0.516183614730835
刚刚到货，还没有用，谢谢,1,4,0.9534469246864319
真心觉得不好，还有就是收到货之后向客户咨询问题都没人理,1,4,0.533843457698822
感觉不是正品，二维码也不能显示，不满意,1,4,0.9780083894729614
外形时尚，做工精细；屏幕显示效果出色；整体性能比较出色。,2,8,0.753953218460083
品质太差，是苦的。希望店家给个满意的答复。坐等,3,7,0.9893984794616699
商品不错，物流也很给力，推荐购买。,3,7,0.5401471853256226
我用过你们的手机还不错加油,2,1,0.977471649646759
坑啊 刚秒杀的，你就降的比秒的还便宜*啊,1,4,0.9274240732192993
挺好用的。摸着也舒服。喜欢。,7,1,0.3447484076023102
还行，挺好的，超级无敌好！特别喜欢在京东购物，东西也很不错！我支持你东哥！无限次回购这款！,1,3,0.4046335220336914
快递给力，物美价廉。希望大家放心购买，下次我会再买。,7,3,0.755387008190155
"还没收到货物，订单就“被”完成了！这是新的""服务项目""吧？我想是不是该说声“谢谢”",3,8,0.9230342507362366
帮别人买滴,5,1,0.8123047947883606
一起卖了两台，好用,1,5,0.87077397108078
很不错哦，就是中转速度磨叽死了！,7,1,0.984966516494751
我本来真真的想忍了就算了 忍不了 一开始的确实品质不错 到仅限于我买的第一批 以后的都特么太垃圾,3,7,0.7116360068321228
刚收到宝贝，就降价了，然后联系客服，马上给返还了差价，很满意京东工作人员灵活变通。坚持在京东购物6年，以后一如即往的陪伴.......,1,4,0.6887633204460144
物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！,5,3,0.759249746799469
给京东自营一个大大的赞?质量好，送货快。,3,4,0.8424277901649475
差差差差差差差差差差差差差差,7,1,0.5841429233551025
绝对不是正品。两处有问题，懒得换。上次说好评返现金*，结果好评骗到了，没见返现金！,7,4,0.7121868133544922
香港回归的结果附加费更快更好看过了就好看了感觉良好健康,4,0,0.9352301955223083
第一次开机使用就蓝屏，然后使用一键恢复，继而出现提示重启信息，然后往复重启，让人心寒！！！ 提交了返修，审核通不过,8,1,0.9457114338874817
刚到手，包装全新未开封。开机机子全新的没瑕疵，不得不说京东的快递真心快，18号下单19号上午就收到，用好了追加评价,1,8,0.4865155518054962
不好用，xxxxxxxxxxxxxxxxxxxx,4,1,0.7187492847442627
入手之后还没有玩什么游戏 不用用起来还是挺舒服的 屏幕比较大,8,1,0.9649269580841064
包装很垃圾，标签直接贴在商品上，怎么送人,3,4,0.5034445524215698
好想你了，我的人都有自己的生活方式，我的生活了？我就去买的是我自己了！好吧、有个人都不好玩不好玩的好地方。你是一个人都不好玩不好的人是你自己不知道怎么回家的士都江堰救灾的是自己想要的就是这个了！好累了、有的两只狗的我查查条码比价从前一,7,4,0.8510526418685913
速度快，要加钱，速度快，要加钱，，，，,3,1,0.5766785144805908
永恒之塔，魔兽都是可以玩的，非常不错了，极品飞车一样玩。哈哈,8,1,0.9188299775123596
质量很好。就是因为好，买了多次。,3,4,0.8159674406051636
不错，发货速度非常快，物流非常给力，商品质量非常好，京东商城服务态度非常好，不错，物美价廉，京东商城一直是我购物之选！,1,3,0.5474710464477539
物流很慢，一个月才到货！质量很一般，跟十几块的没区别。。。客服态度也很差。很失望的一次购物！,1,7,0.9744338989257812
本来低价机器没什么要求的，但是屏幕和触摸也要稍微好点才行呀！,1,8,0.9895824193954468
给的是白心的 我刚看到我擦 都第二次买了还这么坑,3,4,0.9854845404624939
感觉受骗了，京东现在的货品质量越来越差。,7,4,0.5425065159797668
这已经是第二次买这家店的东西了，非常好用，质量也不错，我很喜欢，下次还会光顾,4,1,0.609913170337677
既然送不到货，为何还一直坚称当天，已经5天了。客服说确认，有什么用。这算欺骗消费者嘛！,4,8,0.4781748354434967
很不错，618的时候1580就拿下了，还好1900的时候没出手,1,4,0.8636552095413208
