text,true_label,pred_label,probability
东西都包装的很完好，京东小哥人也特别好，谢谢,3,4,0.6856210827827454
开始洗了，以前买过，这牌子很好的,7,4,0.9388483166694641
收到货了，物流送错地方迟了一天，以后长点心吧,1,4,0.49875855445861816
很好，送快递帅哥很好，看我抱娃，帮我直接拿到四楼，非常感谢帅哥。,3,1,0.5171047449111938
宝贝很好很喜欢  卖家有多努力哦~~~ 好,5,7,0.6887192726135254
物流乌龟，速度太慢。,1,4,0.4195244014263153
地摊货水平的包装，很受打击,7,4,0.8813502788543701
很好很好哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦,3,1,0.2924521863460541
第三次购买了，价格好，质量也可以,1,7,0.3946850895881653
轻小可人，容量大，速度快，外壳色泽光感都不错…… 对于准备求婚的哥哥是个不错的选择哦！,8,2,0.6618992686271667
京东买的商品价廉物美，物超所值，推荐大家来购买。,7,3,0.5190132260322571
分量足，老牌子，值得信赖。送货速度快。赞一个。,4,3,0.891626238822937
"塑料壳子易坏(本人的已坏:)电池待机时间从没有超过1天在购买半年后待机时间别想超过半天没有红外就算了数据传输到现在实验过3太电脑就没有一次成功的总说""确认连接""哎放弃ING~",2,8,0.7755058407783508
发货送货速度快，东西还可以。,1,3,0.6053319573402405
收到快递时都没有发膜，还有就是第二天就降价,4,1,0.9312384724617004
垃圾中滴战斗机…,7,1,0.2906270921230316
挺早就看上它了，等了半个月等到618才买，只是物流慢了一天。,1,4,0.5218930840492249
夫学业在勤，故有锥股自厉；志于文也，则有申写郁滞。故宜从容率情，优柔适会。若销铄精胆，蹙迫和气，秉牍以驱龄，洒翰以伐性，岂圣贤之素心，会文之直理哉！    且夫思有利钝，时有通塞，沐则心覆，且或反常；神之方昏，再三愈黩。是以吐纳文艺，务在节宣，清和其心，调畅其气，烦而即舍，勿使壅滞，意得则舒怀以命笔，理伏则投笔以卷怀，逍遥以针劳，谈笑以药倦，常弄闲于才锋，贾馀于文勇，使刃发如新，腠理无滞，虽非胎息之万术，斯亦卫气之一方也。,3,0,0.8790133595466614
我的UT218在关机状态下充电刚刚10分钟，然后屏幕上就什么显示也没有了，刚开始以为是没充满也没理会一直充了一夜，起来一摸电池好烫啊，结果就不开机了，一直放着就没用过了,2,1,0.4462131857872009
物流不想说！真是慢,7,4,0.41579797863960266
XL变成了L，偏大了一半有多，又要退货了，唉,7,3,0.6968215107917786
说实话，不一样的卡梅拉我和女儿都不喜欢，后悔了，5555555,0,3,0.665168046951294
XP超难装，送货速度简直慢的没法说了，打了无数次客服电话都说马上处理马上处理，处理了几天才给我送过来,8,1,0.3414797782897949
昨天刚买的*今天就成了*？有这么坑人的吗一天一个价？,3,4,0.7643921971321106
送货及时，比超市便宜很多，方便快捷，还会继续购买,3,4,0.7684516906738281
不怎么样有点后悔买了,7,1,0.5648584365844727
差差差真卡渣渣品牌以后在也不相信大品牌了坑是了,1,7,0.7323851585388184
太慢了，等了一个多星期,7,4,0.42489954829216003
刚到货商家就掉价，不给处理,4,7,0.458100289106369
不是一般的小，不满意，不满意，不满意。,3,7,0.3906734585762024
吗得，图片与实物不符，丑的一必,7,3,0.5720213055610657
外观，一个字～脏～，标签也是随便贴上去的，甚至有一半还是没完全粘好，这种包装，我也是醉了???,4,1,0.636467456817627
质量很好，很快的呀?超喜欢这个速度，在6 18这个日子还能这么快真的太好了！,1,4,0.3290450870990753
全脱水份处理的吗，一看就放长时间的,3,4,0.6862706542015076
还不错，512卡，双电，2700元,2,1,0.9764732122421265
质量一般般 说送赠品也没送 你们千万不要上当,7,1,0.648340106010437
1：一颗星给了都浪费    2：调换时，明明跟客服说好了要发顺丰到付，自己还写了小纸条，结果说了跟没说一样，垃圾工作态度    3：快递说好的*走陆运，贵点走航空。自己花了票票要求走航空，却走了陆运。大家看运单    4：质量不敢恭维，这个价格真坑，大家看白线条，看线头吧    5：不明白京东是怎么要这样的质量与价格不成正比，差的要死，售后还不认真的商家入住的。    6：不要道歉，没用,7,4,0.39682233333587646
第一次发现京东这么差劲，客户不给力，自营的物流也这么垃圾，京东一点信誉也没有，10.19下单后，显示10.21就能到货，但是实际上是10.23才到货。下单后只能找在线客户，解决不了任何问题，查都不查，直接就告诉你，需要等着，解决不了任何问题那还要什么在线客服啊。,1,4,0.5159215331077576
东西还不错，速度快，下次继续购买,3,4,0.38384824991226196
用后再评价吧，现在还没有用。,1,4,0.765529215335846
刚买几天就死机好几次，杂牌货就是杂牌货，同胞们千万别买呀,2,1,0.8616448640823364
还行 就是太长,1,7,0.8249746561050415
非常好，一次买了十二个，做为销售队伍的奖品，很是高大上！,1,3,0.893020510673523
给父母买的，挺好的，非常满意！,5,1,0.9464108347892761
商品没问题，价格有问题！618活动价899，第二天就秒杀848，敢情618全涨价，买东西的都是傻子，全冲着高价去了是吧，去客服投诉永远无人在线，客服就是个摆设！本来还对京东挺有好感的，以后不会再在京东买任何东西，参加任何活动!店大不缺我这个客！,1,4,0.519405722618103
物流很快，价格划算，可是刚买又降价了,1,4,0.7563484311103821
差评差，差差，差，一个字还是差,7,1,0.4116213321685791
把GPS卫星定位系统搞入手机。不错。,2,1,0.9663956761360168
非常好的商品，物流也快很好的商品,4,1,0.45800110697746277
壳子有点松，质量差,1,7,0.806466817855835
宝贝性价比高，不过黑边好宽，和水果比起来差远了，好在价位不一样。,1,3,0.9889453053474426
东西不错，挺满意，对得起这个价格 ，不过，还是建议购买4G，64G的，运行会更好点,1,8,0.6147376894950867
太差了。绝对不是正品。上当了。,7,4,0.7332020998001099
垃圾/ 不能买,7,1,0.45285528898239136
送货速度极慢，必须差评。,1,4,0.3304421901702881
"好用不说话,十个字已输入",1,2,0.45403456687927246
机身稳固，可靠，特别耐磨。一般使用可以,2,1,0.6861041784286499
很好！非常满意！效果也很不错！京东自营很信赖！快递小哥也很给力！,4,3,0.5107802748680115
快递失望，打电话说了着急还拖到下午送！都不想再京东买东西了,1,4,0.8039112687110901
物流垃圾，八天才到,7,1,0.3797607123851776
地摊货，，，，，，，，，,7,4,0.3962865173816681
货都没送到 还说已完成···· 我真不好说,7,4,0.7353840470314026
"东西不好都不要买,不要买",3,7,0.5212123394012451
方便又划算，都不用逛超市了。现在什么东西都上京东买，都习惯了。,3,4,0.5442813634872437
快递小哥差评差评差评差评差评！在京东买了这么多年的东西，第一次遇到快递员连小区门都不进的,1,3,0.4811365008354187
不行，超级垃圾,1,7,0.5752422213554382
刚买一天就降价，京东越来越不可信了，而且售后一点都不好,4,1,0.7711684703826904
刚买的，还没用过，想说配送员辛苦了！都快夜里十点了，还在送货！,1,4,0.974963903427124
价格合适，使用起来没有什么特别不满意的地方。但是有一个缺点是，总会自动锁屏，不知是不是操作不当的问题,1,8,0.645159125328064
价格太贵了，买了几天就降价,4,1,0.5758438110351562
挺好的啊，买了这个品牌的和另外某个品牌的，感觉还是这个好点。,7,4,0.7244937419891357
极差的一次购物 自提站工作人员百般刁难 不给开箱 态度极差,1,4,0.4309486150741577
帮朋友买的，发的EMS，慢的要死，获取到的物流信息还是错误的，差评,1,7,0.5048440098762512
第二台了，感觉很满意，外观美观，大品牌值得信赖。,5,1,0.5955685973167419
太慢太慢，就二十公里，花了四五天，东西现在还没用，不知怎样。,4,1,0.35905981063842773
垃圾东西没人工服务,1,7,0.7436255216598511
钱给了，商品没收到。追问几次无果，差不多一个月了没下文,7,3,0.32170361280441284
头次买，不知道怎么样,4,3,0.41455385088920593
感觉没有以前的那么好,4,7,0.5179334878921509
看不懂啊 发错快递 快递不到我这里 我给快递打电话一直打不通 真的坑 问客服呢 一直发笑脸 看不懂,7,4,0.5038729906082153
不要买待机时间根本不足100小时,2,1,0.6140460968017578
宝贝很不错，一直信赖京东，下次还来！,4,3,0.7058252096176147
每一次寄去老公公司的东东都能准时准确的收到温馨提示已签收，唯有这次想给老公的惊喜却因为你们的一点疏忽(签收了竟然没提示)，最后惊喜变成吵‘架冷战?,7,3,0.3007260262966156
已经是买的第三个啦 双十一买的很合算 比我去年买的时候便宜了60块 双十一是639,5,1,0.44341450929641724
宝贝己收到，价格很满意，五星评价!,1,7,0.5261831283569336
字太小了，怎么调不大，很不满意，京东服务还是可以的。,1,7,0.4262085258960724
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,3,4,0.9038708806037903
没有想象的好。。。。。。。,1,7,0.4394587278366089
高大上，舒服，好用，物流快。,4,7,0.5898876786231995
包装太简单，京东快递能不能付责点，快递小哥还好吧！宝贝还没用，等用过在追加评论,1,4,0.9655211567878723
太满意，打开一看都好小一个！不值得,4,3,0.6956348419189453
心啪啪啪婆婆肚肚疼偷渡复读duvet偷渡肚兜复读肚兜头服,3,7,0.5585599541664124
嗯搞活动的奖品，还可以，用用看,1,4,0.8491324782371521
产品收到都冻成冰了，太生气了，差评，差评,4,3,0.9108774065971375
宝贝高档美观，很好用，下次还来光顾。,5,1,0.3961107134819031
一买就掉价，还什么都不送,1,4,0.4309571385383606
真心屏幕大，可惜就是内存不足，所以感觉好慢！！！应该买联想那个八寸的！,1,8,0.8094174265861511
宝贝很好不错?，颜色靓丽，手感很舒服，反应很快，以后会经常光顾的?,1,7,0.8000916242599487
感觉屏幕小点，屏边上的一圈地方没有充分利用啊。再有彩屏机子耗电量是个问题，用2天就要充电了，没有双电双充盯不住用的,2,1,0.5249436497688293
买了好多次，整体不错，不过我觉得有时候好的和差点儿掺合着装，还行吧,3,7,0.8462974429130554
机子还是好机子，功能全，也支持扩展卡，屏也不错，听说用的是三星的,2,1,0.9683190584182739
很满意的一次购物，一个字，好!,7,4,0.30134931206703186
快递员不直接送货到家里，还要自己到乡里去拿货，村里都不送货，请问快递公司快递费也应该出了,7,4,0.47336462140083313
能不给一星吗？想买的朋友希望慎重！！！！！！,7,3,0.29283708333969116
给公司买的，很好，这个型号的机器性价比很高的,1,8,0.7309107780456543
京东到处是消费陷阱，大家注意了。作为京东的忠实会员，任何的电子产品都是京东选的，这次太让我失望了，都在回避问题，都是足球队毕业的，传球可真好啊。,1,3,0.452059805393219
漂亮好看...性价比高..物流给力,4,7,0.6988480091094971
差差差差差差差差差差差差差差差差差差差差差差差差差差,7,3,0.2972595989704132
一下买了5盒，还没开包装就便宜了*，相当于少给了一盒。本来想评零颗星的。,3,4,0.8714446425437927
说给发票，没收到发票还说已经发了，死无对证，怪我咯。京东又不是第一次不给发票，认栽咯，下次还来京东买，毕竟人家已经是最好的，我也只能犯贱！,1,3,0.42721763253211975
不好用 出差带着凑合,4,1,0.5415723919868469
这个鬼地方居然是三星简直让人无法相信差，太差了，可惜没0分，有0分一定打0分,9,1,0.87813800573349
色彩什么的都很好！声音也很好！总体目前很好,1,2,0.8901963829994202
不是很好 比较老,9,7,0.7106456160545349
这上面是不是打错了，才８５０元？有谁能告诉我这机子到底多少钱啊,2,8,0.44484177231788635
偶觉得这句真的好有道理。道出了我的心声啊！“出租车就这样，你有事时打不到，没事时看见空车到处串，见一个烦一个。”,0,9,0.9009073972702026
相当不靠谱,9,7,0.5918626189231873
差差差，里面是软的，和店里买的差太多了,3,7,0.5676887035369873
东西不错，这个价格很酷，喜欢，会推荐购买,1,4,0.35873183608055115
1.指纹收集器。2.触摸板反应速度略低于单点触摸的机型。3.键盘手感需要时间适应。,8,2,0.7576947212219238
态度特别不好,9,7,0.4239968955516815
东西已收到，快递小哥服务杠杠滴,1,4,0.5271835923194885
很好很好很好很好很好很好很好很好喝亮点,3,4,0.5909397006034851
啥时候到啊下单好几天了还没到?,4,0,0.3623766005039215
京东客服真*。京东也是有病，花最低的价钱雇佣大学生，技能都不熟练服务不负责任。,4,1,0.3002875745296478
仔细检查了一下 宝贝质量真的不错，也很上档次，关键是物美价廉，物超所值，服务好，赞一个,5,7,0.6125230193138123
京东超市购物买的放心，用的安心。省时、省钱、省事。,3,4,0.7850544452667236
假货！假货假货！,7,4,0.7517677545547485
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。,1,3,0.3841865062713623
别买了，家里的都让我扔了。不好，推荐吕,4,3,0.4696905314922333
一般一般,9,7,0.4474186897277832
刚收到，速度很快，服务很好，值得信赖,4,7,0.2905269265174866
优点：1、做工尚可2、系统响应速度快3、屏幕大，分辨率高，显示效果好4、照相200W，配置比较高,2,8,0.5203898549079895
送过来，看着挺不错的，还没用呢。,1,4,0.7177140712738037
嗯，质量不错，包装很好到货速度很快，非常满意,3,4,0.4126276671886444
不错，价格实惠，618活动给力呀！,1,4,0.8578585982322693
无语无语无语无语无语,7,1,0.628291666507721
屏幕一流，拍照也强，256MSD卡爽,2,1,0.9539051055908203
一直在京东上买东西！购物体验还是非常不错的！自营的速度也非常快！头天下单的，第二天基本上就能到，方便使用，时效性点赞！！！！！！！质量也非常不错,1,4,0.9219529032707214
重要的事情说三遍：日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！,4,3,0.9829965829849243
东西不错，价格便宜，买东西就上京东。,4,3,0.5365805625915527
一直比较信赖京东自营店，物流很乖，质量过关。,4,3,0.8256401419639587
相素特别差，触摸不太灵，,1,2,0.7706900238990784
东西是四号买的，到二十四号自动签收了，期间我曾多次查看并询问客服物流信息，都没有一个有用的答复。因为物流一直显示通知快递员揽件，揽了二十天。。。直到二十四号签收，客服还让我等一下！！！,7,4,0.6324353218078613
京东自营店信誉值得信赖，送货师傅服务没的说，满分好评，以后会继续购买。,1,3,0.6118124127388
是在外面卖不出去了的存货吗？呵呵。,3,4,0.4831983149051666
本来打算退的，我老公说算了，但刚买的就有破烂心里还是很不舒服！大家都考虑再买,7,3,0.9727169871330261
"摄像头不够鲜艳,不知道是自己不会还是电脑问题,颜色调不了,能调的告诉我下",8,2,0.43554097414016724
还不错，看起来挺好的，应该不错吧,7,1,0.6361329555511475
一点都不好用，感觉自己被坑了一样。,1,4,0.7219766974449158
比较看好法国红酒进口原版小牛皮搭配的,1,3,0.4087972044944763
非常非常之好，非常感谢京东，,4,3,0.6389919519424438
下载了很多没用的软件，我怀疑是返修机，外表可以而已，没什么用,1,2,0.5192899703979492
最失败的一次购物，从下订单到收货，16天，无语。,1,4,0.38254880905151367
包装挺好看，快递也给力，但是还没用，不知道效果怎么样,1,4,0.9893604516983032
京东现成买的多，希望?货越来越少，价格越来越便宜，厚了点,7,4,0.4278138279914856
非常好啊，分量非常足，是正品..买了不吃亏，买了不上当，走过路过，千万不要错过?,4,3,0.6290377974510193
很好，买过多次了，没有失望过，支持京东。,4,3,0.9504513740539551
不要被图片迷惑了，东西太少。,4,3,0.2624422609806061
不错，发货快。质量好,1,7,0.6261126399040222
说好的次日达，收到货过了2天，包装盒也坏了，成了垃圾。无语，,3,4,0.48597580194473267
物流快 包装精美完整 价格也实惠,3,4,0.8153987526893616
我还没收到货半个多月了,1,7,0.3828285336494446
速度极慢，M3就在乌鲁木齐库，发到霍尔果斯用了三天多。更为可笑的是，下单后系统提示：预计十天送达,1,3,0.5322089195251465
挂羊头卖狗肉,9,7,0.3221580982208252
只分了两个区，菜鸟不会自己分，要多一个区就好了 物流的态度超不好,8,3,0.4714571535587311
把返现也会赖了！,9,4,0.52178555727005
真的是越来越差劲了，我帮同事帮家人朋友买点东西，刷卡付款居然成了套利了?!????!!!!!,4,1,0.5370653867721558
好评！上午忘带手机快递师傅放快递柜了还特意给发了简讯提醒。赞,4,1,0.5379194617271423
给家里人买的。据说还不错，回购好几次了。价格小贵。,3,1,0.3936373293399811
一直信赖京东 吃穿用都在京东上购买 质量杠杠滴 赞一个 继续关注中,4,3,0.6636307835578918
质量挺好的，挺好用，满意，ok,4,1,0.5904897451400757
高端大气上档次，低调奢华有内涵,4,2,0.6063055396080017
没有收到货，反映了，目前还没有回应。,3,0,0.6884971857070923
外观漂亮，一肚子垃圾。,2,1,0.4710591435432434
东西 好贵，没见得有多好，拿回来上面也是一层灰,4,3,0.36251363158226013
有没有差不多,2,7,0.7311950325965881
喜欢这个东东，正好有活动，不错,3,4,0.5855231881141663
虎牌保险柜送来打开发现损坏，马上打电话送货的百世物流，不管，态度恶劣。打电话给京东，京东不管，说找百世快运，已经投诉几天了，无反应，老子咒骂他们～京东，虎牌，百世快运，大家千万别买虎牌保险柜，他们包装极差，容易碰坏，碰坏了只能自己倒霉，他们都不管的。老子快疯了,4,1,0.6195382475852966
功能太差了,1,2,0.778186023235321
"用了9个月以后开机也经常死机,不知道是电池还是手机有问题按键也不行,音质也不好,现在要到经销商去看看怎么回事",2,1,0.7015873789787292
帮朋友买嘚...话一点都晤好笑...闷,0,1,0.3588446378707886
表弟说一个大一个小 玩几把 再见。,7,1,0.6571423411369324
实在一般！水壶那么大！怎么灌水！,9,5,0.36953893303871155
不好用，反应迟钝。又厚又重。重新入了苹果。,1,3,0.9592805504798889
很不满意，,9,1,0.5578762292861938
我的是730+，9成新，500元谁要，妈的，我受够了，现在发现波导的质量比较好。,2,1,0.5340365171432495
不是第一次在京东上买东西了，但是这包装我也真是服气了，发个烂箱子就过来了，检查了一下东西没丢，也就没为难人家快递员，你们京东啊，如果评分能负数的话我绝对给你们负五星,1,4,0.6892245411872864
哪有这样的快递，送到京东自提店就不管了?愤怒?,3,4,0.6198753714561462
狗屁，为啥多了50块。,1,4,0.3538445830345154
真的很好用～～,2,5,0.49607038497924805
垃圾，真垃圾，真的垃圾！,1,7,0.7046282887458801
东西一般，东西快递员直接签了，那还叫我收什么。,7,4,0.4350852072238922
听歌不错显示屏幕好,2,1,0.9361425042152405
第一次尝试京东自营！神速！了解一下就知道京东的发展速度！,4,3,0.6346632242202759
不行老是自动关机,2,1,0.9780411124229431
总体不错!!!!,9,1,0.5022915601730347
宝贝收到了，太漂亮了。没有辜负我的期待。特别是送货师傅很辛苦，这么迅速的把货品送到手上。谢谢……,1,4,0.5215888023376465
刚收到货，很好，物超所值，以后还会来的！,7,4,0.4130252003669739
不错 个人感觉还是值得信赖的,7,1,0.7495207190513611
中等大小，基本对得起这个价格，表皮有点粗糙，性价比一般。,3,1,0.4788992404937744
很好，很快，很给力，京东就是不一样，给五星，还有快递小哥辛苦啦，谢谢你们的服务，还会在来。,1,4,0.6843931078910828
很合适，特价时候秒杀的，哈哈很好心很开心,1,4,0.6239449977874756
昨天下的单，显示下午到达，结果今天才到,3,4,0.7050691246986389
做人能不能诚信。以后该怎么做生意？,7,1,0.3043433427810669
配送时间最长的一次购物 以前都是二十四小时内收货的,1,3,0.4232836067676544
不错，确实是正品，好货,5,1,0.41524556279182434
不好，明明买的是领般的牌子，发过来是利堡，跟图片不一样,7,4,0.9513068795204163
全烂了，差评！！！！！！！！！,4,7,0.2932170629501343
能不能用心给挑几个好的，看的好看，但,3,2,0.5413098931312561
一颗星都不想给，扣洞被剪开了，这样的也拿出来卖，醉了,7,3,0.5099318623542786
一直相信京东自营。。支持京东，支持京东自营！,4,3,0.7371817231178284
什么全球最大的中文网上商城，我呸！乱发货不说，客服态度差、处理速度慢、不主动。想忽忧消费者呀？,0,1,0.3357714116573334
非常非常差,9,7,0.7078540921211243
质量挺差，才十来天表带就掉皮了,7,1,0.4647212028503418
快！感觉还行！用用才知道效果,1,4,0.8311433792114258
昨天下单，今天降价300，京东的价格波动我也是醉了~~~可以选择退货么？低分不针对商品...,1,4,0.4603375494480133
做活动时卖的物超所值 值得拥有,7,1,0.4343574047088623
不好 也太小了 什么啊这是 一点也不直,4,7,0.48359280824661255
总的来说还行．,2,5,0.4524807333946228
真心说一句，网上购买的真的不怎么好,1,4,0.36393553018569946
快递慢死了 啊啊啊啊啊啊啊,7,4,0.45590314269065857
品牌的服务真的没得挑剔！！！,5,4,0.6658151745796204
还可以吧，活动买的，价格挺划算。,7,4,0.7930198311805725
老是死机，也不知道怎么上网啊，像素哪里有30万，骗人的，真是没法和NOKIA，三星等手机比,2,1,0.9710296988487244
刚刚到货，还没有用，谢谢,1,4,0.9212715029716492
感觉不是正品，二维码也不能显示，不满意,1,4,0.7080418467521667
品质太差，是苦的。希望店家给个满意的答复。坐等,3,7,0.922368049621582
商品不错，物流也很给力，推荐购买。,3,4,0.3597981035709381
我用过你们的手机还不错加油,2,1,0.9742597341537476
白色的机壳让人觉得亮丽，重量轻携带方便，运行良好切续航时间长，使用很方便。,8,2,0.8705973029136658
坑啊 刚秒杀的，你就降的比秒的还便宜*啊,1,4,0.6184077262878418
什么鬼。。， 不止这个价,7,4,0.50454181432724
挺好用的。摸着也舒服。喜欢。,7,4,0.5150743126869202
屏幕比想象中的要小，分辨率也一般。不过WIFI版上网就是快。,1,8,0.6387750506401062
还行，挺好的，超级无敌好！特别喜欢在京东购物，东西也很不错！我支持你东哥！无限次回购这款！,1,3,0.6213412880897522
快递给力，物美价廉。希望大家放心购买，下次我会再买。,7,3,0.5640298128128052
印象很差很差,9,7,0.6532191038131714
很棒，售后很赞，122不知道贵不贵,5,4,0.5642293095588684
"还没收到货物，订单就“被”完成了！这是新的""服务项目""吧？我想是不是该说声“谢谢”",3,8,0.2784740924835205
帮别人买滴,5,1,0.4670777916908264
一起卖了两台，好用,1,5,0.724492073059082
很不错哦，就是中转速度磨叽死了！,7,1,0.9765264391899109
非常不影响，都皱皮了，如果有实物是绝对不会买的,3,7,0.5944945812225342
送货快速，价格给力，超级满意，值得推荐。送货上楼,3,4,0.5932949185371399
我本来真真的想忍了就算了 忍不了 一开始的确实品质不错 到仅限于我买的第一批 以后的都特么太垃圾,3,4,0.5159856081008911
刚收到宝贝，就降价了，然后联系客服，马上给返还了差价，很满意京东工作人员灵活变通。坚持在京东购物6年，以后一如即往的陪伴.......,1,4,0.7244787216186523
物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！,5,3,0.6299333572387695
说好的送浴巾，最后也没有送，感觉被耍了……,4,9,0.6661914587020874
绝对不是正品。两处有问题，懒得换。上次说好评返现金*，结果好评骗到了，没见返现金！,7,4,0.7383344173431396
打开都是这样的，还能说什么，不会再买了,3,4,0.518531322479248
香港回归的结果附加费更快更好看过了就好看了感觉良好健康,4,1,0.7560548186302185
第一次开机使用就蓝屏，然后使用一键恢复，继而出现提示重启信息，然后往复重启，让人心寒！！！ 提交了返修，审核通不过,8,1,0.982016384601593
快递员 太次了 说不让开箱验货,1,4,0.5293049216270447
第一次购买，还行吧,1,5,0.7636595964431763
看起来不错，希望是正品哦，会一直关注你们的,4,7,0.5223667621612549
打电话对方有回音，手机电池松，估计设急有问题；听筒听电话后耳朵像针扎（不知道什么原因），自动挂机，键盘硬的像石头，功能简单的像弱智，更可气的是售后服务，把所有问题都会归结为网络原因......,2,1,0.5417444705963135
入手之后还没有玩什么游戏 不用用起来还是挺舒服的 屏幕比较大,8,1,0.9829941987991333
一般般，和摆地摊的没什么区别。,7,9,0.36256709694862366
包装很垃圾，标签直接贴在商品上，怎么送人,3,4,0.9405824542045593
好想你了，我的人都有自己的生活方式，我的生活了？我就去买的是我自己了！好吧、有个人都不好玩不好玩的好地方。你是一个人都不好玩不好的人是你自己不知道怎么回家的士都江堰救灾的是自己想要的就是这个了！好累了、有的两只狗的我查查条码比价从前一,7,3,0.48135122656822205
速度快，要加钱，速度快，要加钱，，，，,3,1,0.4224870502948761
永恒之塔，魔兽都是可以玩的，非常不错了，极品飞车一样玩。哈哈,8,1,0.8846375346183777
质量很好。就是因为好，买了多次。,3,7,0.6234744191169739
不错，发货速度非常快，物流非常给力，商品质量非常好，京东商城服务态度非常好，不错，物美价廉，京东商城一直是我购物之选！,1,3,0.5184200406074524
来了箱子是坏的，打开里面也是坏的。物流服务态度差,4,3,0.5510578155517578
物流很慢，一个月才到货！质量很一般，跟十几块的没区别。。。客服态度也很差。很失望的一次购物！,1,7,0.9025819897651672
本来低价机器没什么要求的，但是屏幕和触摸也要稍微好点才行呀！,1,8,0.5775530338287354
