text,true_label,pred_label,probability
第三次购买了，价格好，质量也可以,1,7,0.5768768787384033
京东买的商品价廉物美，物超所值，推荐大家来购买。,7,4,0.4374289810657501
今天早上起床，就收到了快递薛师傅的电话，师傅人非常和蔼，为人不错，认真核对来取快递人的身份信息，非常小心谨慎，刚走出家门口，就看到了那熟悉的银色五菱宏光面包车，车牌号为陕A*****。我从师傅手中接过物品，师傅对我说帮我签字了，并且拿京东的验货仪器给我确认收款信息和金额，一手交钱,4,3,0.28294122219085693
挺早就看上它了，等了半个月等到618才买，只是物流慢了一天。,1,4,0.47048667073249817
夫学业在勤，故有锥股自厉；志于文也，则有申写郁滞。故宜从容率情，优柔适会。若销铄精胆，蹙迫和气，秉牍以驱龄，洒翰以伐性，岂圣贤之素心，会文之直理哉！    且夫思有利钝，时有通塞，沐则心覆，且或反常；神之方昏，再三愈黩。是以吐纳文艺，务在节宣，清和其心，调畅其气，烦而即舍，勿使壅滞，意得则舒怀以命笔，理伏则投笔以卷怀，逍遥以针劳，谈笑以药倦，常弄闲于才锋，贾馀于文勇，使刃发如新，腠理无滞，虽非胎息之万术，斯亦卫气之一方也。,3,0,0.9222232103347778
质量太差，一次就漏,7,4,0.6706445813179016
说实话，不一样的卡梅拉我和女儿都不喜欢，后悔了，5555555,0,3,0.6788204312324524
亲宝贝已经收到了?！非常满意！好评?~点赞?,4,1,0.2769230306148529
昨天刚买的*今天就成了*？有这么坑人的吗一天一个价？,3,4,0.6599873304367065
送货及时，比超市便宜很多，方便快捷，还会继续购买,3,4,0.7985825538635254
非常不愉快的一次购物经历，京东自己送错货了，对于退换货还拖拖拉拉，一点诚意都没有，枉为大公司了，只想吐槽垃圾。,1,4,0.49712008237838745
快递速度非常给力，推荐大家购买。,3,4,0.3672753870487213
刚到货商家就掉价，不给处理,4,7,0.7428907155990601
吗得，图片与实物不符，丑的一必,7,3,0.726915717124939
外观，一个字～脏～，标签也是随便贴上去的，甚至有一半还是没完全粘好，这种包装，我也是醉了???,4,3,0.4697447717189789
质量很好，很快的呀?超喜欢这个速度，在6 18这个日子还能这么快真的太好了！,1,7,0.5977596044540405
还不错，512卡，双电，2700元,2,1,0.972358763217926
质量一般般 说送赠品也没送 你们千万不要上当,7,1,0.48674193024635315
第一次发现京东这么差劲，客户不给力，自营的物流也这么垃圾，京东一点信誉也没有，10.19下单后，显示10.21就能到货，但是实际上是10.23才到货。下单后只能找在线客户，解决不了任何问题，查都不查，直接就告诉你，需要等着，解决不了任何问题那还要什么在线客服啊。,1,4,0.5413690805435181
东西还不错，速度快，下次继续购买,3,4,0.2867172062397003
用后再评价吧，现在还没有用。,1,4,0.5281283259391785
刚买几天就死机好几次，杂牌货就是杂牌货，同胞们千万别买呀,2,1,0.5594537854194641
还行 就是太长,1,7,0.8655315637588501
一分钱一分货,7,1,0.6491946578025818
收到货了，京东速度快，没的说，产品质量好，快递服务周到，相信京东，,3,4,0.5442750453948975
给父母买的，挺好的，非常满意！,5,1,0.83150714635849
商品没问题，价格有问题！618活动价899，第二天就秒杀848，敢情618全涨价，买东西的都是傻子，全冲着高价去了是吧，去客服投诉永远无人在线，客服就是个摆设！本来还对京东挺有好感的，以后不会再在京东买任何东西，参加任何活动!店大不缺我这个客！,1,4,0.7193331122398376
物流很快，价格划算，可是刚买又降价了,1,4,0.7733086347579956
把GPS卫星定位系统搞入手机。不错。,2,1,0.8535313010215759
壳子有点松，质量差,1,7,0.8275227546691895
"极差，买了3套本来想送人,没有味道。怀疑是假货。搞得现在不敢送人。",4,0,0.5636457800865173
宝贝性价比高，不过黑边好宽，和水果比起来差远了，好在价位不一样。,1,3,0.8049293756484985
差点儿丢了，物流在三四线城市还是有欠缺，快递小哥人很好，每次提醒检查破损问题,3,4,0.49660181999206543
太差了。绝对不是正品。上当了。,7,4,0.504860520362854
送货速度极慢，必须差评。,1,4,0.3941289782524109
"好用不说话,十个字已输入",1,2,0.5455442667007446
快递失望，打电话说了着急还拖到下午送！都不想再京东买东西了,1,4,0.5492695569992065
货都没送到 还说已完成···· 我真不好说,7,4,0.45756182074546814
"东西不好都不要买,不要买",3,7,0.522492527961731
之所以给1分，完全是给京东的。这么大的销售平台，言而无信，明明在销售页面写着送会员什么的，来了根本没有，问客服说，让点进去之后看有没有，说没有就是没有。既然没有，你写在销售页面误导消费者？？？？？！！！！！！！！！你还那么坦然的理直气壮的说就是没有，能怎么样的态度！！！！！京东，你这样欺骗的方式真的第一次让我失望 了，你不送没有关系，不要写出来宣传，你这样明目张胆的欺骗，你还要脸吗？你还要脸吗？你还要脸吗！！！！你不给个满意答复，就一直会投诉你客服到底！！！,1,4,0.5189773440361023
方便又划算，都不用逛超市了。现在什么东西都上京东买，都习惯了。,3,4,0.7086358666419983
快递小哥差评差评差评差评差评！在京东买了这么多年的东西，第一次遇到快递员连小区门都不进的,1,4,0.6556023359298706
不行，超级垃圾,1,7,0.7119741439819336
刚买一天就降价，京东越来越不可信了，而且售后一点都不好,4,1,0.6949112415313721
刚买的，还没用过，想说配送员辛苦了！都快夜里十点了，还在送货！,1,4,0.8086593151092529
价格合适，使用起来没有什么特别不满意的地方。但是有一个缺点是，总会自动锁屏，不知是不是操作不当的问题,1,8,0.8179138898849487
价格太贵了，买了几天就降价,4,1,0.5515986680984497
挺好的啊，买了这个品牌的和另外某个品牌的，感觉还是这个好点。,7,4,0.3329295217990875
极差的一次购物 自提站工作人员百般刁难 不给开箱 态度极差,1,4,0.3664933741092682
太慢太慢，就二十公里，花了四五天，东西现在还没用，不知怎样。,4,1,0.492859810590744
垃圾东西没人工服务,1,7,0.7946760654449463
钱给了，商品没收到。追问几次无果，差不多一个月了没下文,7,4,0.4151211977005005
头次买，不知道怎么样,4,1,0.3364455997943878
看不懂啊 发错快递 快递不到我这里 我给快递打电话一直打不通 真的坑 问客服呢 一直发笑脸 看不懂,7,4,0.44871363043785095
屏幕显示模糊有重影,1,2,0.7634111046791077
首先，11号下了单付了款告诉我没货，要从供应商采购，然后机器人一直让我等等等，然后16号系统提示要出库，告诉我17号送到，然后又一直到19号，最后送货的小哥给我打电话叫我去某某某处拿货，哪地方离我订单收货地址最少4公里！我人在外地出差，让送我店里，结果还是送到3公里外的一个地方，还好我门都认识，哪个店老板看我电话，就给我打电话了，才没有丢失，你们能负责点吗？*块不是钱啊？,1,8,0.4308185577392578
差评差评！！！！！上午拍的949，下午就899了，很不爽。,1,4,0.4390634596347809
每一次寄去老公公司的东东都能准时准确的收到温馨提示已签收，唯有这次想给老公的惊喜却因为你们的一点疏忽(签收了竟然没提示)，最后惊喜变成吵‘架冷战?,7,4,0.3976023197174072
已经是买的第三个啦 双十一买的很合算 比我去年买的时候便宜了60块 双十一是639,5,1,0.7872822284698486
宝贝己收到，价格很满意，五星评价!,1,7,0.31107088923454285
字太小了，怎么调不大，很不满意，京东服务还是可以的。,1,3,0.33893802762031555
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,3,4,0.7225221395492554
没有想象的好。。。。。。。,1,4,0.2860184609889984
有什么事都让我问京东客服。那麻烦直接配京东客服好吗？要你干嘛？,1,4,0.462455153465271
包装太简单，京东快递能不能付责点，快递小哥还好吧！宝贝还没用，等用过在追加评论,1,4,0.9096540808677673
我选的是套装的 只给发了一个裸机 上当了 买的时候注意吧,1,4,0.8349995017051697
太满意，打开一看都好小一个！不值得,4,3,0.9441289901733398
心啪啪啪婆婆肚肚疼偷渡复读duvet偷渡肚兜复读肚兜头服,3,7,0.475435346364975
价格有一点贵，给朋友买的，朋友高兴就行，上网，也不做三维、CAD，不要求速度，能上网就行，玩个QQ、QQ聊个天，玩玩小游戏，足够了。,8,1,0.5296719074249268
嗯搞活动的奖品，还可以，用用看,1,4,0.7509859800338745
产品收到都冻成冰了，太生气了，差评，差评,4,3,0.5869890451431274
宝贝高档美观，很好用，下次还来光顾。,5,1,0.4366174638271332
真心屏幕大，可惜就是内存不足，所以感觉好慢！！！应该买联想那个八寸的！,1,8,0.9281501173973083
感觉屏幕小点，屏边上的一圈地方没有充分利用啊。再有彩屏机子耗电量是个问题，用2天就要充电了，没有双电双充盯不住用的,2,8,0.49651893973350525
快递员不直接送货到家里，还要自己到乡里去拿货，村里都不送货，请问快递公司快递费也应该出了,7,4,0.4896303713321686
能不给一星吗？想买的朋友希望慎重！！！！！！,7,1,0.2539942264556885
漂亮好看...性价比高..物流给力,4,8,0.5083655118942261
说给发票，没收到发票还说已经发了，死无对证，怪我咯。京东又不是第一次不给发票，认栽咯，下次还来京东买，毕竟人家已经是最好的，我也只能犯贱！,1,4,0.46419113874435425
这个鬼地方居然是三星简直让人无法相信差，太差了，可惜没0分，有0分一定打0分,9,8,0.1984606683254242
色彩什么的都很好！声音也很好！总体目前很好,1,2,0.5320208072662354
感觉前摄像头像素没有1300万，而且照片质量不好,1,2,0.6493908762931824
不是很好 比较老,9,7,0.589874804019928
我买大了，与卖家联系换，可现在都快一个月了，还卡在快递那没拿到手。卖家态度没问题，但问题是我没拿到货,7,1,0.45181816816329956
这上面是不是打错了，才８５０元？有谁能告诉我这机子到底多少钱啊,2,8,0.3430887460708618
背面鎏金，高端大气上档次，前面陶瓷白，低调奢华有内涵！,1,2,0.45174187421798706
相当不靠谱,9,7,0.6896472573280334
买完没几天就降价，无语。,1,4,0.5112653374671936
我想问下，你们的维修部就是这样对待客户的产品的吗？早知道我还不如拿到当地的维修点维修！,1,2,0.5690073370933533
态度特别不好,9,7,0.6371207237243652
东西已收到，快递小哥服务杠杠滴,1,4,0.604051947593689
很好很好很好很好很好很好很好很好喝亮点,3,4,0.4286002516746521
垃圾京东什么客户服务质量，千万还是去实体店买好,1,7,0.3317613899707794
京东客服真*。京东也是有病，花最低的价钱雇佣大学生，技能都不熟练服务不负责任。,4,1,0.4785192906856537
仔细检查了一下 宝贝质量真的不错，也很上档次，关键是物美价廉，物超所值，服务好，赞一个,5,7,0.844795823097229
京东超市购物买的放心，用的安心。省时、省钱、省事。,3,4,0.8445505499839783
假货！假货假货！,7,4,0.7725184559822083
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。,1,7,0.8265321850776672
别买了，家里的都让我扔了。不好，推荐吕,4,7,0.3567686080932617
一般一般,9,7,0.3725878894329071
刚收到，速度很快，服务很好，值得信赖,4,1,0.42532625794410706
还没几天 有掉价了 真是坑,4,1,0.4409439265727997
各方面都很差,9,1,0.5263028740882874
送过来，看着挺不错的，还没用呢。,1,4,0.552387535572052
能找到别的就不要选这家,9,7,0.8108528852462769
嗯，质量不错，包装很好到货速度很快，非常满意,3,7,0.6295415163040161
不错，价格实惠，618活动给力呀！,1,4,0.707900881767273
这家店的客服的服务态度很不错，我问了很多问题，都很耐心的回答了，而且物流的速度也很快很快,7,5,0.51118403673172
做春秋早班机首先,9,2,0.2529599070549011
无语无语无语无语无语,7,1,0.4076048731803894
第二次买了，这次一下子买了三个，打六折，超级合适，用着也超级好用,4,1,0.501285195350647
一直在京东上买东西！购物体验还是非常不错的！自营的速度也非常快！头天下单的，第二天基本上就能到，方便使用，时效性点赞！！！！！！！质量也非常不错,1,4,0.4746469259262085
我发现你们是尽整老顾客了。呵呵…,3,7,0.3145340383052826
重要的事情说三遍：日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！日期新鲜！物流快捷！！价格巨划算！！！必须必赞 赞 赞！！！,4,3,0.8613093495368958
一直比较信赖京东自营店，物流很乖，质量过关。,4,3,0.49076879024505615
东西是四号买的，到二十四号自动签收了，期间我曾多次查看并询问客服物流信息，都没有一个有用的答复。因为物流一直显示通知快递员揽件，揽了二十天。。。直到二十四号签收，客服还让我等一下！！！,7,4,0.6287811398506165
京东自营店信誉值得信赖，送货师傅服务没的说，满分好评，以后会继续购买。,1,3,0.44411301612854004
本来打算退的，我老公说算了，但刚买的就有破烂心里还是很不舒服！大家都考虑再买,7,3,0.893759548664093
还不错，看起来挺好的，应该不错吧,7,1,0.48628202080726624
一点都不好用，感觉自己被坑了一样。,1,4,0.8420395851135254
比较看好法国红酒进口原版小牛皮搭配的,1,3,0.3875080347061157
质量不错！和图片一样，重要的是没有味道，这个是我最满意的,7,3,0.5591182112693787
非常非常之好，非常感谢京东，,4,1,0.35794898867607117
性价比太低，太低。还用彩页印刷。真是的。,0,8,0.5701760053634644
东西物美价廉，物流速度快，快递人员服务态度好，下次再来！,3,4,0.5831814408302307
下载了很多没用的软件，我怀疑是返修机，外表可以而已，没什么用,1,2,0.366215318441391
很烂，我才买两天就开不了机了。,1,2,0.5592143535614014
最失败的一次购物，从下订单到收货，16天，无语。,1,7,0.3931618332862854
包装挺好看，快递也给力，但是还没用，不知道效果怎么样,1,4,0.9683678150177002
"服务态度好，物流及时,东西很好 感觉不错",7,4,0.2918860614299774
还不错，一切模仿苹果， 员工使用,1,3,0.6394971609115601
很好，买过多次了，没有失望过，支持京东。,4,3,0.6842379570007324
不错，发货快。质量好,1,7,0.5743541717529297
说好的次日达，收到货过了2天，包装盒也坏了，成了垃圾。无语，,3,4,0.6876388192176819
容易弯 还不保修 大家注意,1,2,0.5331805944442749
物流快 包装精美完整 价格也实惠,3,4,0.7373354434967041
我还没收到货半个多月了,1,7,0.40748775005340576
速度极慢，M3就在乌鲁木齐库，发到霍尔果斯用了三天多。更为可笑的是，下单后系统提示：预计十天送达,1,8,0.6470344066619873
挂羊头卖狗肉,9,7,0.7735848426818848
只分了两个区，菜鸟不会自己分，要多一个区就好了 物流的态度超不好,8,4,0.3999498188495636
还可以吧，起码方便点，京东快递就是快。。。。,3,4,0.4666377007961273
把返现也会赖了！,9,7,0.3218707740306854
真的是越来越差劲了，我帮同事帮家人朋友买点东西，刷卡付款居然成了套利了?!????!!!!!,4,1,0.4542940557003021
好评！上午忘带手机快递师傅放快递柜了还特意给发了简讯提醒。赞,4,1,0.4187282621860504
一直信赖京东 吃穿用都在京东上购买 质量杠杠滴 赞一个 继续关注中,4,3,0.4459480345249176
板子不错！很合手，而且配置也还不错,1,8,0.7695374488830566
质量挺好的，挺好用，满意，ok,4,1,0.66440749168396
高端大气上档次，低调奢华有内涵,4,2,0.5122825503349304
续航能力太差了，超级省电都开了还待机都待不了一天，换电池还是一样，后背指纹经常识别不了，不黑不吹！,1,2,0.6371263861656189
没有收到货，反映了，目前还没有回应。,3,4,0.3570718467235565
不错，已经在用了,5,1,0.8009337186813354
东西 好贵，没见得有多好，拿回来上面也是一层灰,4,7,0.4907117784023285
有没有差不多,2,7,0.6158975958824158
喜欢这个东东，正好有活动，不错,3,4,0.5148093104362488
功能太差了,1,2,0.8782919049263
表弟说一个大一个小 玩几把 再见。,7,3,0.4991646707057953
在京东商城上买东西真的非常方便，送货也快，质量也好，我非常喜欢京东商城。,3,4,0.42497968673706055
实在一般！水壶那么大！怎么灌水！,9,5,0.7248989939689636
不好用，反应迟钝。又厚又重。重新入了苹果。,1,3,0.6797634959220886
很不满意，,9,7,0.6244162917137146
不是第一次在京东上买东西了，但是这包装我也真是服气了，发个烂箱子就过来了，检查了一下东西没丢，也就没为难人家快递员，你们京东啊，如果评分能负数的话我绝对给你们负五星,1,4,0.6134268045425415
哪有这样的快递，送到京东自提店就不管了?愤怒?,3,4,0.5517189502716064
狗屁，为啥多了50块。,1,4,0.340475469827652
真的很好用～～,2,1,0.6702462434768677
麻痹再也不会来京东买东西了，坑呀，昨天晚上下的单，今天就降价，居然还不能申请价保，去你麻痹的吧！,1,4,0.5020877718925476
垃圾，真垃圾，真的垃圾！,1,7,0.8170419931411743
太骗人了，图片看着很大气，很高端，实际收到的是袖珍版的。。简直是欺骗。。。,4,7,0.39050212502479553
东西一般，东西快递员直接签了，那还叫我收什么。,7,4,0.553641140460968
听歌不错显示屏幕好,2,1,0.8706393837928772
第一次尝试京东自营！神速！了解一下就知道京东的发展速度！,4,3,0.6199333071708679
不行老是自动关机,2,1,0.7974603772163391
表面有污垢，感觉像用过的，有点差距，就像旧的，感觉过期的东西从新贴得标签,4,1,0.4750630855560303
总体不错!!!!,9,1,0.30462056398391724
宝贝收到了，太漂亮了。没有辜负我的期待。特别是送货师傅很辛苦，这么迅速的把货品送到手上。谢谢……,1,4,0.3395937383174896
不错 个人感觉还是值得信赖的,7,1,0.7090743780136108
很好，很快，很给力，京东就是不一样，给五星，还有快递小哥辛苦啦，谢谢你们的服务，还会在来。,1,4,0.5142287611961365
很合适，特价时候秒杀的，哈哈很好心很开心,1,4,0.5360302329063416
昨天下的单，显示下午到达，结果今天才到,3,4,0.4729081690311432
太便宜了，太合适了，推荐大家购买！！！,4,7,0.44474223256111145
配送时间最长的一次购物 以前都是二十四小时内收货的,1,4,0.3146570920944214
不错，确实是正品，好货,5,4,0.4037720263004303
全烂了，差评！！！！！！！！！,4,3,0.9731133580207825
商品很好 希望下次合作 老板很耐心态度很好,7,5,0.7111464738845825
一直相信京东自营。。支持京东，支持京东自营！,4,3,0.5312252044677734
什么全球最大的中文网上商城，我呸！乱发货不说，客服态度差、处理速度慢、不主动。想忽忧消费者呀？,0,1,0.32334575057029724
非常非常差,9,7,0.6434957981109619
快！感觉还行！用用才知道效果,1,4,0.5468769669532776
昨天下单，今天降价300，京东的价格波动我也是醉了~~~可以选择退货么？低分不针对商品...,1,4,0.43469685316085815
做活动时卖的物超所值 值得拥有,7,4,0.5894432067871094
质量太差 我放在背包里 装的东西有些满，打开后洒了一背包,4,7,0.7884894609451294
不好 也太小了 什么啊这是 一点也不直,4,3,0.5730665326118469
亮点，手指所指位置亮场和周围不一致！,1,8,0.4136900007724762
下单三天才配送，打包票说是好的我就没开箱，结果回来打开是这样？！客服联络不上。。,3,4,0.44833534955978394
总的来说还行．,2,1,0.2922273576259613
真心说一句，网上购买的真的不怎么好,1,7,0.3714352548122406
这价钱，符合预期。 感觉就是屏幕反光比较严重，可以当镜子用，建议贴磨砂膜，这样显示效果会稍微差一点，但至少不会反光。,1,8,0.7191919088363647
品牌的服务真的没得挑剔！！！,5,7,0.4473218023777008
东西不错，方便实惠，需要再来，配送小哥辛苦。,3,4,0.5554570555686951
还可以吧，活动买的，价格挺划算。,7,4,0.7882951498031616
老是死机，也不知道怎么上网啊，像素哪里有30万，骗人的，真是没法和NOKIA，三星等手机比,2,1,0.5506277084350586
刚刚到货，还没有用，谢谢,1,4,0.6689411997795105
真心觉得不好，还有就是收到货之后向客户咨询问题都没人理,1,4,0.36318734288215637
感觉不是正品，二维码也不能显示，不满意,1,4,0.8051092624664307
商品不错，物流也很给力，推荐购买。,3,4,0.33003634214401245
我用过你们的手机还不错加油,2,1,0.6815094947814941
坑啊 刚秒杀的，你就降的比秒的还便宜*啊,1,4,0.5186832547187805
送来的第一台是坏的，用着用着就突然断电开不了机了，这个属于‘’中奖‘’，哥不在乎。大赞的是JD二话不说直接重新换一台新的来，给力、用到目前为止除了好用还是好用！,1,2,0.5680141448974609
挺好用的。摸着也舒服。喜欢。,7,1,0.5107985138893127
屏幕比想象中的要小，分辨率也一般。不过WIFI版上网就是快。,1,8,0.7589909434318542
你的时候就是一起的士上午去掉缺点的机会？在你面前,3,8,0.31402307748794556
还行，挺好的，超级无敌好！特别喜欢在京东购物，东西也很不错！我支持你东哥！无限次回购这款！,1,4,0.4326302111148834
快递给力，物美价廉。希望大家放心购买，下次我会再买。,7,3,0.3175923824310303
印象很差很差,9,7,0.6547120213508606
"还没收到货物，订单就“被”完成了！这是新的""服务项目""吧？我想是不是该说声“谢谢”",3,4,0.36165231466293335
帮别人买滴,5,1,0.6311832070350647
很不错哦，就是中转速度磨叽死了！,7,1,0.89168381690979
送货快速，价格给力，超级满意，值得推荐。送货上楼,3,4,0.40403667092323303
我本来真真的想忍了就算了 忍不了 一开始的确实品质不错 到仅限于我买的第一批 以后的都特么太垃圾,3,7,0.5734477639198303
刚收到宝贝，就降价了，然后联系客服，马上给返还了差价，很满意京东工作人员灵活变通。坚持在京东购物6年，以后一如即往的陪伴.......,1,4,0.5765392184257507
物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！物美价廉，不错 以后还会光顾！,5,3,0.44214534759521484
绝对不是正品。两处有问题，懒得换。上次说好评返现金*，结果好评骗到了，没见返现金！,7,4,0.3744798004627228
服务差评,9,7,0.5558454990386963
香港回归的结果附加费更快更好看过了就好看了感觉良好健康,4,0,0.5995140671730042
第一次开机使用就蓝屏，然后使用一键恢复，继而出现提示重启信息，然后往复重启，让人心寒！！！ 提交了返修，审核通不过,8,2,0.46374109387397766
快递员 太次了 说不让开箱验货,1,4,0.6392014622688293
入手之后还没有玩什么游戏 不用用起来还是挺舒服的 屏幕比较大,8,1,0.9690755605697632
包装都不是这样的。。好烂。。还有磨损。。我都怀疑这是假的了。。。。。。。。。,4,3,0.5133355259895325
包装很垃圾，标签直接贴在商品上，怎么送人,3,4,0.7859531044960022
好想你了，我的人都有自己的生活方式，我的生活了？我就去买的是我自己了！好吧、有个人都不好玩不好玩的好地方。你是一个人都不好玩不好的人是你自己不知道怎么回家的士都江堰救灾的是自己想要的就是这个了！好累了、有的两只狗的我查查条码比价从前一,7,3,0.43614041805267334
速度快，要加钱，速度快，要加钱，，，，,3,4,0.3534567058086395
永恒之塔，魔兽都是可以玩的，非常不错了，极品飞车一样玩。哈哈,8,1,0.5629250407218933
质量很好。就是因为好，买了多次。,3,7,0.3843104839324951
不错，发货速度非常快，物流非常给力，商品质量非常好，京东商城服务态度非常好，不错，物美价廉，京东商城一直是我购物之选！,1,3,0.4220764935016632
来了箱子是坏的，打开里面也是坏的。物流服务态度差,4,3,0.6695310473442078
物流很慢，一个月才到货！质量很一般，跟十几块的没区别。。。客服态度也很差。很失望的一次购物！,1,7,0.8889174461364746
本来低价机器没什么要求的，但是屏幕和触摸也要稍微好点才行呀！,1,8,0.8738022446632385
以前不用报销的都有收据清单，这次要报销什么都没有，客服客服找不到，烦,1,4,0.39254632592201233
感觉受骗了，京东现在的货品质量越来越差。,7,4,0.46248623728752136
这已经是第二次买这家店的东西了，非常好用，质量也不错，我很喜欢，下次还会光顾,4,7,0.46266016364097595
既然送不到货，为何还一直坚称当天，已经5天了。客服说确认，有什么用。这算欺骗消费者嘛！,4,1,0.4092354476451874
很不错，618的时候1580就拿下了，还好1900的时候没出手,1,4,0.4137037992477417
京东白条申请难度太大差评,4,1,0.5751224756240845
屏幕的黑边是个败笔！希望以后能有显著改善 。拍照的清晰度不是很高！对饥饿销售坚决查评！！！,1,2,0.8079059720039368
产品没用还不知道 但是物流真是让人不痛快 ！,1,4,0.8504012823104858
"经过我的亲身体验，这家店信誉是相当地不错。宝贝的质量更像钻石一般。太感谢了！ 我用我的亲身经历告诉大家，客服服务态度非常好。商品质量也非常不错。顶你了！东西收到,很满意!!真的是超级好的卖家,解答疑问不厌其烦,细致认真,关键是东西好,而且货物发得超快,包装仔细,值得信赖!",4,7,0.5332253575325012
电视是坏的,9,1,0.4922510087490082
又快又好啊啊啊 又快又好啊啊啊,3,1,0.3372882306575775
对于后台能够自主取消我们消费者订单的京东我只能用差评来回击！被取消了订单也只能自认倒霉，说什么赔我满1000减50的券，劳资买这电视的时候都减了*，而且我也说了不用减不减，只要给我把恢复订单就可以，连这个都做不到，太失望了！以后在京东上买东西小心系统给你乱改吧,4,1,0.8572116494178772
没有买家确认收货了，着实把我吓一大跳，我这可是给别人买的，京东这个签收就订单完成着实不靠谱，为了早收两天钱不顾顾客的感受了，这次购物体验太差！太差！太差！,1,7,0.3450145125389099
机子反应慢,2,1,0.5708351731300354
这样的东西根本不用多说了… 但是强制要求50个字以上的评价，而且最起码也要给一颗星，很好的规矩嘛！这些都是在挑战客户的底线吗？京东超市确实让人失望……,3,4,0.5983923673629761
快递员态度极差，打电话两次推脱说不能送货上门。还说他们不怕投诉，真不知道中通是怎么管理员工的。商品还是好的,7,4,0.5490845441818237
售后服务真周差开个发票要给你废话半天,1,7,0.4274909496307373
