text,true_label,pred_label,probability
帮帮哒，和想象的一样，点个赞,1,4,0.5359737277030945
非常不错非常不错非常不错非常的好,7,1,0.7752403616905212
知识分子都是这种死也不认错吗？宁肯混淆概念胡搅蛮缠也得坚持自己的脚趾头是对的…您脚趾头可真累…只是就事论事，蒙牛的事上还是挺佩服的…但承认个错误有那么难吗？,6,0,0.7905061841011047
分量足，包装好，物流快，价格优，非常棒！感谢京东！,4,3,0.4496118426322937
没有其他颜色选择。送货的圆通服务真是一般，只送到楼下，以前京东用邮政快递的送到到家门口的。,8,3,0.2769607901573181
硬件不错，从外观，做工多不错.,2,8,0.4234539866447449
服务真差！,9,7,0.36841097474098206
今天刚到，用段时间看看好不好在追加评价,1,4,0.7877545356750488
性价比很高，价位挺合适，挺喜欢清扬，比较适合自己,4,1,0.4240860044956207
给个中肯的评价，包装不错，速度也快，就是价格比超市贵,3,4,0.35344237089157104
划屏实在惹人讨厌.待机时间干不过师兄九A九++,2,1,0.524903416633606
618活动买的，性价比不错，满意！,4,1,0.47031810879707336
感觉上当了，给母亲买的，回家一看！纯属伪劣产品！不值这个价！,1,4,0.6836705803871155
现在我越来越懒宁愿在京东超市买也不愿意去超市买东西啦。哎。,4,3,0.4752645790576935
第二次买了，商品质量还不错，物流也很给力，京东加油↖(^ω^)↗,3,4,0.5216003656387329
给媳妇买的，送货到家还是会让人很满意的效果好好的，以后有机会会还要再来购买！    给媳妇买的，送货到家还是会让人很满意的效果好好的，以后有机会会还要再来购买！,3,4,0.7353262901306152
京东就是快，用了优惠券，不错！！！！！！！,1,4,0.722997784614563
等使用评价,1,4,0.44766122102737427
很差，差的不要不要的，价格不稳定，变来变去的，真是服了,4,7,0.4884732663631439
京东商城值得信赖！有问题管换，痛快！快递小哥服务也好！没话说,1,4,0.4352189600467682
呵呵，我也觉得特别意外，刚发完蒙牛客服就回复我了,6,1,0.2844732403755188
京东垃圾以后不会买京东的东西了。,4,3,0.36733195185661316
物流配送超快，其他的一般,4,1,0.43746429681777954
一无商标，二发货慢，三还是假货，差评都没你垃圾,7,4,0.4287513196468353
好，不错，得蛮多的，划算，喜欢,4,3,0.2754747271537781
反正一个月没到就扬声器出现问题，只能维修。维修这段时间怎么办是我要思考的问题,1,2,0.49331364035606384
这中通快递的速度也太墨迹了吧，25日早上七点发往北京，现在才送到，2个节日都过去了…不过对我朋友来讲也算是迟来的惊喜！,3,8,0.3199992775917053
价格还算可以，配置也不错，外形很喜欢，待机时间有2个小时！我只喜欢的是它屏幕是LED的，,8,2,0.5311838388442993
收到货，却是套装已拆，不知何故,4,0,0.4024108052253723
我喜歡蒙牛。。。他再毒我也喜歡。。。第一眼就喜歡上了呢。。。然後就戒不掉了。。。,6,0,0.24297694861888885
同学买的，看起来很不错！ 性价比还行！ 到现在还没出现质量问题！ 后续在评价！ 买京东自营要的就是送货速度,1,4,0.38113799691200256
比想象中的小，对克重没有概念，正好家里有个厨房用称，原来就应该是这个个头啊，不过按照这个大小，性价比很低，下次买大点的,3,8,0.5076221823692322
性价比不错，老公试洗了一下说还可以，味道也比较好闻，日期是到2019年的。,4,5,0.5239657163619995
东西非常不错，非常不错非常不错非常不错非常不错非常，，,3,1,0.4021223783493042
不好 很不好 售后态度一拖再拖，非常不满意！！！！！,7,1,0.5293355584144592
快递非常快一天就到了,1,4,0.33142539858818054
很好的产品，多次购买啦，不错不错。很好的产品，多次购买啦，不错不错很好的产品，多次购买啦，不错不错。很好的产品，多次购买啦，不错不错,3,4,0.5828772783279419
后来发现屏幕上有一个坏点，打客服X200要8个坏点才能退换，郁闷,8,1,0.8801112771034241
用了一段时间了，感觉很好。这个配置够用了。,1,8,0.48115912079811096
一般般般般般般般般般,1,7,0.2559686601161957
还可以吧价格实惠，早上拍下下午就收到货了，还没有用期待效果好。,4,7,0.29750189185142517
东西都包装的很完好，京东小哥人也特别好，谢谢,3,4,0.3567298650741577
开始洗了，以前买过，这牌子很好的,7,4,0.7842623591423035
收到货了，物流送错地方迟了一天，以后长点心吧,1,7,0.26605868339538574
很好，送快递帅哥很好，看我抱娃，帮我直接拿到四楼，非常感谢帅哥。,3,1,0.24023331701755524
买了之后很快降价，所以差评，换谁心理都不舒服,1,7,0.3913780748844147
宝贝很好很喜欢  卖家有多努力哦~~~ 好,5,7,0.4673677086830139
一如既往信任京东，快递员非常好，和蔼可亲，任劳任怨，很辛苦。在京东购物放心。,3,4,0.4718243181705475
非常满意!赞赞赞,1,5,0.3506392240524292
很好很好哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦,3,4,0.3124431371688843
钢琴烤漆很容易留指纹印，并且进入不了系统，开机时声音很大，已经发回去换一个回来，希望京东能快点帮我发回来，虽然第一次在京东买东西就碰到这么倒霉运，但还是相信京东，并且希望你们做得更好。,8,1,0.5299282073974609
第三次购买了，价格好，质量也可以,1,5,0.31345874071121216
京东买的商品价廉物美，物超所值，推荐大家来购买。,7,4,0.6749906539916992
排前问了客服有赠品 再三确认后 结果没有赠品 欺骗消费者 误导消费者 第一次真的是第一次遇到 诚信呢？,1,4,0.31618577241897583
刚刚送到我就迫不及待的打开用了 很流畅效果很不错非常满意,1,4,0.5186348557472229
分量足，老牌子，值得信赖。送货速度快。赞一个。,4,3,0.6001995801925659
滑盖十分流畅，显示屏够大！有自拍镜功能！支持JAVA。,2,8,0.4228473901748657
发货送货速度快，东西还可以。,1,7,0.3407193720340729
今天早上起床，就收到了快递薛师傅的电话，师傅人非常和蔼，为人不错，认真核对来取快递人的身份信息，非常小心谨慎，刚走出家门口，就看到了那熟悉的银色五菱宏光面包车，车牌号为陕A*****。我从师傅手中接过物品，师傅对我说帮我签字了，并且拿京东的验货仪器给我确认收款信息和金额，一手交钱,4,8,0.6606711745262146
垃圾中滴战斗机…,7,2,0.3457179069519043
外观精美，屏幕清晰，连上wifi后运行流畅，唯一不足～电量不耐用,1,2,0.5184985399246216
夫学业在勤，故有锥股自厉；志于文也，则有申写郁滞。故宜从容率情，优柔适会。若销铄精胆，蹙迫和气，秉牍以驱龄，洒翰以伐性，岂圣贤之素心，会文之直理哉！    且夫思有利钝，时有通塞，沐则心覆，且或反常；神之方昏，再三愈黩。是以吐纳文艺，务在节宣，清和其心，调畅其气，烦而即舍，勿使壅滞，意得则舒怀以命笔，理伏则投笔以卷怀，逍遥以针劳，谈笑以药倦，常弄闲于才锋，贾馀于文勇，使刃发如新，腠理无滞，虽非胎息之万术，斯亦卫气之一方也。,3,0,0.9679805040359497
没有蓝牙，还有就是包装箱上写的很清楚是2个USB口，客服为什么总是回答说是3个USB口呢？再不改过来有点欺诈的嫌疑了,8,1,0.4584357738494873
我的UT218在关机状态下充电刚刚10分钟，然后屏幕上就什么显示也没有了，刚开始以为是没充满也没理会一直充了一夜，起来一摸电池好烫啊，结果就不开机了，一直放着就没用过了,2,1,0.439370721578598
超喜欢的！物流也很快！我同事看到我买的，她也要买一套！,4,7,0.6290637254714966
说实话，不一样的卡梅拉我和女儿都不喜欢，后悔了，5555555,0,3,0.5807694792747498
价钱浮动太大，打着双十一旗号欺骗顾客，很不满意,4,7,0.3420829176902771
这是葡萄皮吗？ 事实证明：蒙牛坑人无下限，劣质到永远！,6,3,0.5386685729026794
XP超难装，送货速度简直慢的没法说了，打了无数次客服电话都说马上处理马上处理，处理了几天才给我送过来,8,1,0.35031265020370483
昨天刚买的*今天就成了*？有这么坑人的吗一天一个价？,3,4,0.7489572167396545
系统操作简单，特适合中老年人使用，大小合适！,1,2,0.8109357953071594
差差差！第一次在京东买东西这么失望！居然不给送货上门，让自己取货！重要的是离取货的地方有三公里！本来是买给老爸吃的，结果还让他大老远跑一趟去取货！第三方真的不可靠！,3,1,0.3412092626094818
不怎么样有点后悔买了,7,1,0.49277809262275696
非常不愉快的一次购物经历，京东自己送错货了，对于退换货还拖拖拉拉，一点诚意都没有，枉为大公司了，只想吐槽垃圾。,1,4,0.578925609588623
购买第二个了，挺喜欢的！,1,5,0.3283805847167969
差差差真卡渣渣品牌以后在也不相信大品牌了坑是了,1,7,0.2984117567539215
服务质量差，,7,9,0.3830948770046234
太慢了，等了一个多星期,7,4,0.30164024233818054
真心好用，安zhuo越来越稳定，也比os开放，华为牛逼。,1,8,0.49852752685546875
不是一般的小，不满意，不满意，不满意。,3,7,0.4758489429950714
外观，一个字～脏～，标签也是随便贴上去的，甚至有一半还是没完全粘好，这种包装，我也是醉了???,4,8,0.34777164459228516
能不能连客服一起差评,4,7,0.46347159147262573
还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以,3,1,0.4206749200820923
全脱水份处理的吗，一看就放长时间的,3,4,0.7801321148872375
挺好用的，高清，超薄，运行速度快，我的建议是不要升级系统，一旦系统升级的越来越高，配置不匹配，容易拖慢速度,1,8,0.6803708672523499
还不错，512卡，双电，2700元,2,8,0.6329955458641052
已经使用了两天了，还没有发现什么问题，这款机器性价比还是蛮高的。,8,1,0.37076136469841003
1：一颗星给了都浪费    2：调换时，明明跟客服说好了要发顺丰到付，自己还写了小纸条，结果说了跟没说一样，垃圾工作态度    3：快递说好的*走陆运，贵点走航空。自己花了票票要求走航空，却走了陆运。大家看运单    4：质量不敢恭维，这个价格真坑，大家看白线条，看线头吧    5：不明白京东是怎么要这样的质量与价格不成正比，差的要死，售后还不认真的商家入住的。    6：不要道歉，没用,7,1,0.32754337787628174
第一次发现京东这么差劲，客户不给力，自营的物流也这么垃圾，京东一点信誉也没有，10.19下单后，显示10.21就能到货，但是实际上是10.23才到货。下单后只能找在线客户，解决不了任何问题，查都不查，直接就告诉你，需要等着，解决不了任何问题那还要什么在线客服啊。,1,4,0.5092183351516724
东西还不错，速度快，下次继续购买,3,5,0.35026368498802185
用后再评价吧，现在还没有用。,1,4,0.6978632807731628
既然有thinkpad的鼠标，为何不送一个呢。今天去广州自提点的时候差点就要抽其中一个前台MM的耳光。拉着个脸，说话很不耐烦，好像大家都欠她钱似的，素质真的是太差了！严重侮辱了晶东的形象！,8,9,0.28488674759864807
运行速度挺快的。如果是windows系统就好了。上下都有扩音器，这样看视频听音乐的时候就是环绕立体声。就是送的那个套不好用，又难看又支撑不起来。总的来说还是很满意的。,1,8,0.5143401622772217
不行，刚开始买的时候好的，但是里面有写很小个的，以次充好的,3,4,0.48454177379608154
刚买几天就死机好几次，杂牌货就是杂牌货，同胞们千万别买呀,2,1,0.7196462154388428
还行 就是太长,1,7,0.5283507108688354
不是很好，以后不买了。,7,1,0.3136340379714966
收到货了，京东速度快，没的说，产品质量好，快递服务周到，相信京东，,3,4,0.5262454152107239
拿到盒子一看是GL40的，非常失望和恼火，怪不得京东不敢标芯片组了，还说和批次有关，买电脑搞得像抽奖一样，配置都不透明，要是事先知道是GL40的，绝对不会买的，有种受骗的感觉,8,1,0.5107331871986389
很旧很旧很旧！！！！,9,7,0.2566748261451721
非常好，一次买了十二个，做为销售队伍的奖品，很是高大上！,1,3,0.9364817142486572
前天买的今天还没寄到呢就降价*元，其实*块钱没什么，但就是心里别扭。,1,4,0.3797093331813812
必须差评，11月6号下的单，11月23号到家，本已取消订单，要求退款，快递竟还通知家人过去拿货，去到居然还不让拿，这是什么流程办事？？至今没收到退款，失望失望失望！！！,4,1,0.46564197540283203
给父母买的，挺好的，非常满意！,5,1,0.4836150109767914
品质做工不错，音质比华为手机的要好，前后800万摄像头，拍照效果一般。2K屏显示效果不错。开机为4.0版本，升级2次后到5.1版本。系统也流畅，有针对办公的office的软件。娱乐功能也可以。,1,8,0.6566622257232666
商品没问题，价格有问题！618活动价899，第二天就秒杀848，敢情618全涨价，买东西的都是傻子，全冲着高价去了是吧，去客服投诉永远无人在线，客服就是个摆设！本来还对京东挺有好感的，以后不会再在京东买任何东西，参加任何活动!店大不缺我这个客！,1,4,0.5393539667129517
物流很快，价格划算，可是刚买又降价了,1,4,0.5129355192184448
华为平板M3最新版本emui5.0华为平板m3青春版都是emui5.1。有点看不懂了，旗舰平板都受冷落，，，，,1,8,0.5924071073532104
把GPS卫星定位系统搞入手机。不错。,2,1,0.4929613471031189
非常好的商品，物流也快很好的商品,4,7,0.48417288064956665
壳子有点松，质量差,1,3,0.47342634201049805
"极差，买了3套本来想送人,没有味道。怀疑是假货。搞得现在不敢送人。",4,7,0.27112865447998047
宝贝性价比高，不过黑边好宽，和水果比起来差远了，好在价位不一样。,1,3,0.9147952198982239
特别小，被骗啦。大家不要买，坑人,3,1,0.32830533385276794
差点儿丢了，物流在三四线城市还是有欠缺，快递小哥人很好，每次提醒检查破损问题,3,4,0.30812186002731323
家用非常有面子，做工非常不错，thinkpad牌子的质量保持一致，非常满意。,8,1,0.3791801333427429
垃圾/ 不能买,7,4,0.2646425664424896
送货速度极慢，必须差评。,1,7,0.31081467866897583
个头不算太大，裹两层保护膜的时候感觉很大一个。,3,8,0.2850862741470337
"好用不说话,十个字已输入",1,2,0.4469177722930908
"外观漂亮,各功能指示灯也很好看,价格较中关村划算一些。给女孩子用较适合,看电影、听音乐音效还可以",8,2,0.7809677124023438
海尔M260说明书上说，可以有500组电话号码，每组可以包括5个电话号码。实际上，一个姓名下只能存一个号码，或一个电子信箱。也就是说如果你要在一个人名下保存手机、家里电话、公司电话、传真、地址，你必须占用5个电话组的份额，即5/500。非常傻，我今天买的手机，我现在就想卖掉它。非常恶心。,2,1,0.6281825304031372
地摊货，，，，，，，，，,7,3,0.40490007400512695
双核，三星DDR3-1066，友达LED屏，独显，满意，到手是完美屏，不错。,8,1,0.5799455046653748
货都没送到 还说已完成···· 我真不好说,7,4,0.35623404383659363
此产品坑人，个头小，和描述不符。京东物流和快递小哥给力。,3,4,0.3895849287509918
"东西不好都不要买,不要买",3,7,0.3372360169887543
方便又划算，都不用逛超市了。现在什么东西都上京东买，都习惯了。,3,1,0.3195931017398834
快递小哥差评差评差评差评差评！在京东买了这么多年的东西，第一次遇到快递员连小区门都不进的,1,3,0.30656108260154724
比想象中的大一些，不过握起来手感还是很不错的，期待内部惊喜！,1,8,0.5021412968635559
不行，超级垃圾,1,7,0.5124428868293762
刚买一天就降价，京东越来越不可信了，而且售后一点都不好,4,1,0.5091770887374878
第一台到手硬盘和屏幕就是坏的，质量不稳定，不知是华硕的问题还是物流的问题？！,8,1,0.5823347568511963
刚买的，还没用过，想说配送员辛苦了！都快夜里十点了，还在送货！,1,4,0.652838945388794
价格合适，使用起来没有什么特别不满意的地方。但是有一个缺点是，总会自动锁屏，不知是不是操作不当的问题,1,8,0.49975889921188354
价格太贵了，买了几天就降价,4,1,0.39992672204971313
挺好的啊，买了这个品牌的和另外某个品牌的，感觉还是这个好点。,7,4,0.4206690192222595
极差的一次购物 自提站工作人员百般刁难 不给开箱 态度极差,1,4,0.3986034393310547
帮朋友买的，发的EMS，慢的要死，获取到的物流信息还是错误的，差评,1,4,0.42354726791381836
太慢太慢，就二十公里，花了四五天，东西现在还没用，不知怎样。,4,1,0.2463289201259613
垃圾东西没人工服务,1,7,0.4337051510810852
钱给了，商品没收到。追问几次无果，差不多一个月了没下文,7,1,0.40797561407089233
头次买，不知道怎么样,4,1,0.37266960740089417
感觉没有以前的那么好,4,1,0.3417370915412903
性能一般 电源线太粗，和机身相比有点不配。 价格有点贵、不过三星的东东一向比别家贵,8,2,0.5384417772293091
看不懂啊 发错快递 快递不到我这里 我给快递打电话一直打不通 真的坑 问客服呢 一直发笑脸 看不懂,7,1,0.6074265241622925
不要买待机时间根本不足100小时,2,1,0.7545061707496643
"昨天买了MO8,居然发短信发不出去，通话质量也很一般，搞不清啊",2,1,0.5586745142936707
看了评价下的单，拿到手后确实非常棒，可以和某水果媲美。为华为??为民族品牌骄傲！任总是中国企业家的榜样！,1,6,0.576004147529602
京东有点贱，双11买的东西，把价格提起来然后降价，有意思吗？双11的价格和之后的价格都是一样的，京东就是骗子。,4,1,0.606278121471405
每一次寄去老公公司的东东都能准时准确的收到温馨提示已签收，唯有这次想给老公的惊喜却因为你们的一点疏忽(签收了竟然没提示)，最后惊喜变成吵‘架冷战?,7,0,0.3298077881336212
运行时不够静音。 电池只能用五、六个小时，距离8小时差距较大。,8,2,0.6290520429611206
我真心恼火！本次购物不满意，套子是半包不说磁力太小总会掉，实在很不满意。送的钢化膜还有一个洞。我想退货强烈要求退货处理。,1,7,0.5140330195426941
已经是买的第三个啦 双十一买的很合算 比我去年买的时候便宜了60块 双十一是639,5,4,0.5032706260681152
宝贝己收到，价格很满意，五星评价!,1,7,0.3182046711444855
不知道是不是真品，味道一般般。,4,3,0.7960871458053589
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,3,4,0.5652276277542114
开机后应该有11G空间，内存也有70%剩余，相信华为了，可以再买个华为手机试试。,1,8,0.5385892391204834
没有想象的好。。。。。。。,1,7,0.3107413053512573
手感不错，声音效果也行，发短信方便,2,1,0.5172086358070374
高大上，舒服，好用，物流快。,4,7,0.39255741238594055
包装太简单，京东快递能不能付责点，快递小哥还好吧！宝贝还没用，等用过在追加评论,1,4,0.6908153295516968
满意！！！！！！！,1,5,0.28336039185523987
虚高赠品价格。。。刷数据和销量，还有营业额，真佩服京东幕后团队~    京东真是一个神奇的网站。首先，它需要点击量、流量、销量，可以不计其数的亏本做生意，同时因为打了价格战，京东就有底气好跟供应商讨价还价要货。但是买家经常使用平台所发的优惠券购买商品，就会出现帐号不能领取优惠券，不能抢购等情况，真的好神奇。平台从来不承认黑号问题，但是只要在各大维权平台网站搜索关于京东的投诉，大家就了解情况。所以有时真佩服东哥敢做不敢当，死活不要脸的举动~如果京东不发放优惠券或者限时搞促销，真的有今天的配送量和市场占有率？看看北京消协对你们有什么处理吧。。。不过也不敢抱有太大期望！一家独大没有监管。。。,4,1,0.45418548583984375
我选的是套装的 只给发了一个裸机 上当了 买的时候注意吧,1,4,0.2727523148059845
太满意，打开一看都好小一个！不值得,4,1,0.35338857769966125
记住，孩子，当太阳升起    要保持微笑，像一朵玫瑰,3,6,0.27775511145591736
外观挺漂亮的，性价比还算不错，暂时来看使用中没发现什么问题！,8,1,0.3852861821651459
我感觉还不错，媳妇说不好看？？？郁闷,7,1,0.3181757926940918
心啪啪啪婆婆肚肚疼偷渡复读duvet偷渡肚兜复读肚兜头服,3,7,0.8031291961669922
价格有一点贵，给朋友买的，朋友高兴就行，上网，也不做三维、CAD，不要求速度，能上网就行，玩个QQ、QQ聊个天，玩玩小游戏，足够了。,8,2,0.3911018371582031
嗯搞活动的奖品，还可以，用用看,1,4,0.6316563487052917
产品收到都冻成冰了，太生气了，差评，差评,4,3,0.3403909504413605
前前后后买了这么多件，前两天买的和这次买的每件价格差了1／3，你说开不开心，第三方还不能保价,7,4,0.416200190782547
没货的话是否应该通知一下?起码也通过网络发一消息呀.,0,4,0.2809521555900574
还可以，用一段时间再看看。,1,4,0.34700021147727966
宝贝很好不错?，颜色靓丽，手感很舒服，反应很快，以后会经常光顾的?,1,7,0.7886210680007935
"京东太垃圾了,3天降了400,真是服了!",1,4,0.5541158318519592
感觉屏幕小点，屏边上的一圈地方没有充分利用啊。再有彩屏机子耗电量是个问题，用2天就要充电了，没有双电双充盯不住用的,2,1,0.6283208131790161
买了好多次，整体不错，不过我觉得有时候好的和差点儿掺合着装，还行吧,3,7,0.9729920625686646
机子还是好机子，功能全，也支持扩展卡，屏也不错，听说用的是三星的,2,1,0.8031700849533081
很满意的一次购物，一个字，好!,7,4,0.37314698100090027
不错，是正品。,1,7,0.6956197023391724
快递员不直接送货到家里，还要自己到乡里去拿货，村里都不送货，请问快递公司快递费也应该出了,7,3,0.2244621366262436
没有使用。就是感觉好小，第一张照片，我放了一个成人正常大小的牙刷对比了一下，大家自己感受吧,4,1,0.28850626945495605
一星送给快递哥，你们懂得，没赠品,4,1,0.38600555062294006
能不给一星吗？想买的朋友希望慎重！！！！！！,7,3,0.3340508043766022
"漂亮的,配制很不错的.一见倾心也不过如此的. 价位也可以接受的.到达很快就是快递公司不让人满意的.",8,5,0.20683269202709198
漂亮好看...性价比高..物流给力,4,7,0.4041179418563843
一下买了5盒，还没开包装就便宜了*，相当于少给了一盒。本来想评零颗星的。,3,4,0.5675761103630066
说给发票，没收到发票还说已经发了，死无对证，怪我咯。京东又不是第一次不给发票，认栽咯，下次还来京东买，毕竟人家已经是最好的，我也只能犯贱！,1,4,0.43084007501602173
不好用 出差带着凑合,4,1,0.822504460811615
这个鬼地方居然是三星简直让人无法相信差，太差了，可惜没0分，有0分一定打0分,9,1,0.7593996524810791
买了很多次啦，价格挺实惠，数量也多，正品。,4,7,0.5897825956344604
很甜很大 包装很好看 速度很快 盒子送礼刚刚好支持京东,3,1,0.4733508229255676
"我11月9日下的订单,可到现在了还是杳无音信，还有首页不是打出６．８折封顶的宣传吗，但实际却有超过６．８折的东西在销售，电话咨询回答只能以购物车的价格为准，当当的服务真的要改善一下，不要以为做大了就不思进取了．",0,4,0.37066131830215454
感觉前摄像头像素没有1300万，而且照片质量不好,1,2,0.4455851912498474
不是很好 比较老,9,1,0.3719173073768616
我买大了，与卖家联系换，可现在都快一个月了，还卡在快递那没拿到手。卖家态度没问题，但问题是我没拿到货,7,1,0.31635305285453796
很好，也没蜡，值得推荐，京东太方便快捷了，赞一个,3,4,0.7520673274993896
这上面是不是打错了，才８５０元？有谁能告诉我这机子到底多少钱啊,2,8,0.39631378650665283
偶觉得这句真的好有道理。道出了我的心声啊！“出租车就这样，你有事时打不到，没事时看见空车到处串，见一个烦一个。”,0,9,0.34066855907440186
东西不错，一看就是正品包装，还没有开机，相信京东，都是老顾客，还是京东值得信赖，给五星好评,1,4,0.42556270956993103
希望再接再厉,1,7,0.32987552881240845
京东自营服务确实很好，以后会继续购买。,3,1,0.30503103137016296
国产还是喜欢华为的品牌，用了一段时间了，系统更新了两次到EMUI 5.0。买的128G版本日常工作娱乐绝对够用了，平常如果看看网页听听音乐什么的比较耐用，玩游戏的话耗电比较快。,1,8,0.7921555638313293
背面鎏金，高端大气上档次，前面陶瓷白，低调奢华有内涵！,1,8,0.5852189660072327
相当不靠谱,9,1,0.32671600580215454
差差差，里面是软的，和店里买的差太多了,3,7,0.6597616672515869
东西不错，这个价格很酷，喜欢，会推荐购买,1,4,0.41284242272377014
1.指纹收集器。2.触摸板反应速度略低于单点触摸的机型。3.键盘手感需要时间适应。,8,2,0.7275086045265198
东西一般，有的都发黄了，跟这客服说话还不瘠薄回话，谁给你输的这么好的单子和销量？,3,7,0.4505787789821625
东西感觉不怎么样，不像是真的，大家不要买,4,3,0.45414260029792786
态度特别不好,9,7,0.41109520196914673
东西已收到，快递小哥服务杠杠滴,1,4,0.31823357939720154
很好很好很好很好很好很好很好很好喝亮点,3,7,0.25039100646972656
垃圾京东什么客户服务质量，千万还是去实体店买好,1,4,0.5610374808311462
看着还不错，包装也行，个头不算小,3,1,0.46215271949768066
价格是真便宜，但是显示送吹风机买了两个一个没送。作为资深京粉难以理解。,4,1,0.6838518381118774
京东客服真*。京东也是有病，花最低的价钱雇佣大学生，技能都不熟练服务不负责任。,4,1,0.38447245955467224
仔细检查了一下 宝贝质量真的不错，也很上档次，关键是物美价廉，物超所值，服务好，赞一个,5,7,0.6067533493041992
京东超市购物买的放心，用的安心。省时、省钱、省事。,3,4,0.7253091931343079
还不到一个月，WIFI不工作了！从来没有用过这么差的手机！,1,2,0.5167896151542664
帮同事购买的，还不错。一分价钱一分货！这个配置对得起这个价格！,8,1,0.5575121641159058
坑 不解释了 各种烂 还贵 和快递无关,3,7,0.40781354904174805
不要上这家店卖，挂着东西卖只接单，不搞服务。总之一句话在这家服务差。,1,7,0.4740070402622223
别买了，家里的都让我扔了。不好，推荐吕,4,1,0.34957242012023926
一般一般,9,7,0.36000779271125793
订单下了一个多礼拜了 还没到货 。,0,1,0.33401161432266235
是不是不支持指纹，驱动安装成功，但是不知道在哪刷手指 暂时还没发现别的问题,8,1,0.562957763671875
不错，便宜实惠，能用好久，送货速度快。,4,1,0.40377363562583923
寄回家给我妈的。 她说包装太差漏了好多,4,3,0.45737460255622864
还没几天 有掉价了 真是坑,4,1,0.4131401777267456
优点：1、做工尚可2、系统响应速度快3、屏幕大，分辨率高，显示效果好4、照相200W，配置比较高,2,8,0.6612330675125122
各方面都很差,9,7,0.35668063163757324
送过来，看着挺不错的，还没用呢。,1,4,0.5465200543403625
嗯，质量不错，包装很好到货速度很快，非常满意,3,7,0.4354970157146454
"东西很好,外观也很漂亮,用了一个2000-100的东券，节省了100元，哈哈。我是从这里得到的京东券：http://club.360buy.com/person/rrhrejrc-1-1.html",8,4,0.5536455512046814
不错，价格实惠，618活动给力呀！,1,4,0.5518952012062073
这家店的客服的服务态度很不错，我问了很多问题，都很耐心的回答了，而且物流的速度也很快很快,7,3,0.2847324311733246
盖子打不开，不能自动按出来！昏了！专门去屈臣氏问了，怎么开，还是不行。,4,1,0.3979651927947998
做春秋早班机首先,9,2,0.31121543049812317
无语无语无语无语无语,7,1,0.6037023067474365
套装很划算，日期也非常新鲜，小哥送货到家，态度很好！,4,3,0.5258033871650696
做工不错，就是黑框大些，总体还行。,1,8,0.4994836449623108
屏幕一流，拍照也强，256MSD卡爽,2,1,0.7508401274681091
给同事买的，很满意，好评好评好评好评,1,4,0.32572585344314575
